track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Last Night,7K3BhSpAxZBznislvUMVtn,Morgan Wallen,1,2023,3,3,86,46.7,49.2,163855,67.5,0.0,6,14.2,-5.456,1,3.89,203.759,4,0.478
Like Crazy,3Ua0m0YmEjrMi9XErKcNiR,Jimin,1,2023,3,24,94,0.25,62.9,212241,73.3,0.0,7,35.7,-5.445,1,4.19,120.001,4,0.362
Y LLORO,6RcAHyC5sAUIbPTkhOQwd8,Junior H,1,2023,10,5,91,42.4,72.8,179013,58.9,0.000778,7,16.6,-7.115,1,3.76,77.475,4,0.767
Daylight,1odExI7RdWc4BT515LTAwj,David Kushner,1,2023,4,14,94,83.0,50.8,212954,43.0,0.0441,2,9.3,-9.475,0,3.35,130.09,4,0.324
500lbs,1xWkeSPhf3bZqHY7Ncz8vp,Lil Tecca,1,2023,7,21,85,13.4,73.1,144390,66.7,0.0,7,11.4,-7.928,0,8.15,123.042,4,0.485
MELTDOWN (feat. Drake),67nepsnrcZkowTxMWigSbb,Travis Scott & Drake,2,2023,7,28,88,1.2,55.7,246134,77.4,0.0,7,39.6,-5.275,0,35.099999999999994,111.975,4,0.397
Que Onda,6uIIdjYTxxpWOyWuVXrKQO,Calle 24 & Chino Pacas & Fuerza Regida,3,2023,8,30,95,18.3,80.80000000000001,191467,94.4,0.000111,10,13.8,-4.863,0,4.08,124.934,3,0.937
You Proof,5W4kiM2cUYBJXKRudNyxjW,Morgan Wallen,1,2023,3,3,84,26.5,73.2,157478,83.89999999999999,0.0,9,60.2,-5.007,1,3.45,119.724,4,0.629
Dance The Night - From Barbie The Album,1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,1,2023,5,25,93,2.07,67.10000000000001,176579,84.5,0.0,11,32.9,-4.93,0,4.8,110.056,4,0.775
FE!N (feat. Playboi Carti),42VsgItocQwOQC3XWZ8JNA,Travis Scott & Playboi Carti,2,2023,7,28,89,3.16,56.89999999999999,191701,88.2,0.0,3,14.2,-2.777,0,6.0,148.038,4,0.201
Religiously,0bILU0UiNDmA5Ff6whhb2R,Bailey Zimmerman,1,2023,5,12,84,42.6,56.99999999999999,178723,67.0,0.0,1,10.8,-6.519,1,2.74,140.924,4,0.593
Say Don't Go (Taylor's Version) (From The Vault),4NioO5R9sHEZh4cGzMHyNt,Taylor Swift,1,2023,10,26,89,6.5600000000000005,62.6,279833,54.7,0.00167,4,14.9,-8.285,1,3.42,109.946,4,0.192
TELEKINESIS (feat. SZA & Future),1i9lZvlaDdWDPyXEE95aiq,Travis Scott & SZA & Future,3,2023,7,28,87,57.49999999999999,45.8,353755,53.5,0.0,5,16.8,-4.854,0,2.81,82.826,4,0.216
Dial Drunk (with Post Malone),22VHOlVYBqytsrAqV8yXBK,Noah Kahan & Post Malone,2,2023,7,18,85,12.1,66.7,213817,61.3,0.0,8,11.3,-7.147,1,3.1300000000000003,112.046,4,0.681
exes,0HD8mbiPjp3o94X3EaZp0o,Tate McRae,1,2023,11,17,89,15.2,83.8,159400,56.89999999999999,0.0136,5,10.2,-6.324,0,6.21,136.965,4,0.551
Fighting My Demons,2c7sRekhMGlj7u1WIIzoQu,Ken Carson,1,2023,10,13,84,0.437,53.8,150402,66.9,0.0010299999999999,1,43.0,-4.97,1,5.18,141.659,4,0.0389
500lbs,6rjuKpPydT2SxN15TZpV7r,Lil Tecca,1,2023,9,22,85,9.42,72.2,144390,78.5,0.0,7,11.9,-5.451,0,7.630000000000001,122.986,4,0.529
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,56xHMIfQPoe0prrSi3BGhf,Olivia Rodrigo,1,2023,11,3,88,83.8,52.1,205484,36.6,0.0004109999999999,11,12.0,-7.698,0,3.4000000000000004,141.965,4,0.225
Houdini,4OMJGnvZfDvsePyCwRGO7X,Dua Lipa,1,2023,11,9,93,0.36,74.4,185918,78.9,0.144,9,9.47,-4.876,0,5.9,116.985,4,0.866
Virginia Beach,3eP13S8D5m2cweMEg3ZDed,Drake,1,2023,10,6,85,10.6,40.2,251095,51.4,0.0,1,18.1,-7.322,0,4.71,120.009,4,0.2
Dawns (feat. Maggie Rogers),42TtHTxWk782ZBiqyOi2d1,Zach Bryan & Maggie Rogers,2,2023,1,27,84,87.4,44.7,290892,44.1,0.00436,0,18.8,-7.658,1,4.5600000000000005,122.811,4,0.286
Rich Men North of Richmond,78Du4CMFgnhdlG33gblkiP,Oliver Anthony Music,1,2023,8,11,84,75.3,67.80000000000001,187244,26.4,0.0,10,30.2,-12.384,1,6.22,121.722,4,0.528
get him back!,2gyxAWHebV7xPYVxqoi86f,Olivia Rodrigo,1,2023,9,8,88,1.35,54.6,211141,84.6,0.0,5,60.7,-5.719,1,18.1,162.043,4,0.74
Tourniquet,3EvZ03hGAFwGZ2Ebcu86YH,Zach Bryan,1,2023,8,25,83,68.4,59.3,189053,39.7,0.000744,6,9.82,-8.309,1,3.29,76.703,4,0.32
Last Night,59uQI0PADDKeE6UZDTJEe8,Morgan Wallen,1,2023,1,31,85,45.9,51.7,163855,67.5,0.0,6,15.1,-5.382,1,3.5700000000000003,203.853,4,0.518
Is It Over Now? (Taylor's Version) (From The Vault),6IG3sQ8s9nfk6TUlVzRhbN,Taylor Swift,1,2023,10,27,85,4.1000000000000005,59.5,229478,65.60000000000001,0.0,0,12.2,-7.343,1,3.7,99.994,4,0.191
Barbie World (with Aqua) [From Barbie The Album],741UUVE2kuITl0c6zuqqbO,Nicki Minaj & Ice Spice & Aqua,3,2023,6,23,88,51.9,77.0,109750,57.99999999999999,0.0127,0,23.3,-8.393,1,24.7,144.072,4,0.753
Style (Taylor's Version),1hjRhYpWyqDpPahmSlUTlc,Taylor Swift,1,2023,10,26,89,0.0418,57.49999999999999,231000,82.39999999999999,2.14,2,9.01,-4.823,1,3.8,94.971,4,0.292
LALA,7ABLbnD53cQK00mhcaOUVG,Myke Towers,1,2023,3,23,95,7.39,70.8,197920,73.7,0.1619999999999999,1,9.55,-4.045,1,4.36,91.986,4,0.607
FINA,3nNmRE0DxHC6ZaKkrpUumS,Bad Bunny & Young Miko,2,2023,10,13,91,8.690000000000001,84.7,216328,72.39999999999999,0.000111,1,11.8,-5.41,1,29.8,94.601,4,0.396
Wild Ones (feat. Jelly Roll),2kE2HFBFkJ0VMw3igxYohz,Jessie Murph & Jelly Roll,2,2023,10,6,83,8.780000000000001,65.0,142520,68.89999999999999,0.0,0,17.2,-3.543,1,4.49,136.03,4,0.294
Perfect Night,74X2u8JMVooG2QbjRxXwR8,LE SSERAFIM,1,2023,10,27,90,10.0,69.69999999999999,159080,82.0,0.0,5,6.3100000000000005,-4.502,1,3.08,136.054,4,0.502
Cowgirls (feat. ERNEST),7fveJ3pk1eSfxBdVkzdXZ0,Morgan Wallen & ERNEST,2,2023,3,3,82,19.9,62.4,181621,76.6,0.000862,8,15.6,-3.805,1,3.5900000000000003,172.08,4,0.37
Rock and A Hard Place,1TE8AAk9koG0UJco6ZAUfx,Bailey Zimmerman,1,2023,5,12,82,57.7,58.2,207541,56.8,0.0,1,10.5,-7.3,1,2.75,121.991,3,0.394
We Ride,72kGuWpRiuA149Bn5lDkIO,Bryan Martin,1,2023,3,31,82,7.55,62.0,188483,70.6,0.000778,3,18.5,-4.176,1,2.51,81.989,4,0.591
all-american bitch,34sOdxWu9FljH84UXdRwu1,Olivia Rodrigo,1,2023,9,8,86,25.4,43.0,165834,69.19999999999999,0.000417,6,14.8,-4.234,1,4.29,156.261,4,0.401
Flowers,7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,1,2023,8,18,93,5.84,70.6,200600,69.1,0.00699,0,2.32,-4.775,1,6.329999999999999,118.048,4,0.632
El Azul,1haJsMtoBhHfvuM7XWuT3W,Junior H & Peso Pluma,2,2023,2,10,88,22.6,55.8,187226,64.8,0.000776,9,9.86,-7.081,0,5.5,143.876,3,0.844
La Bebe - Remix,2UW7JaomAMuX9pZrjVpHAU,Yng Lvcas & Peso Pluma,2,2023,3,17,90,21.3,81.2,234353,47.9,0.000121,2,7.56,-5.678,0,33.300000000000004,169.922,4,0.559
You Broke My Heart,5Se32hEA9raeboZerywxka,Drake,1,2023,11,17,84,20.3,46.5,230709,70.0,0.0,10,29.9,-5.163,0,8.93,120.854,4,0.276
Like Crazy,58BWnoFDNaeM0vwA0K3fqb,Jimin,1,2023,3,26,90,0.25,62.9,212241,73.3,0.0,7,35.7,-5.445,1,4.19,120.001,4,0.362
Search & Rescue,7aRCf5cLOFN1U7kvtChY1G,Drake,1,2023,4,7,83,6.03,81.69999999999999,272113,44.0,0.0001419999999999,10,33.0,-8.482,0,7.340000000000001,142.024,4,0.544
Northern Attitude (with Hozier),4oEf84vBYVftf6KmZexhVo,Noah Kahan & Hozier,2,2023,11,10,83,13.6,48.6,267256,64.0,0.00758,3,10.5,-8.027,1,5.510000000000001,122.017,4,0.289
BIPOLAR,3wlIAXSDtlD9iU8ysld06Z,Peso Pluma & Jasiel Nuñez & Junior H,3,2023,9,7,87,51.3,77.60000000000001,265045,70.1,0.0,9,9.02,-5.223,1,2.54,112.032,3,0.603
Turks & Caicos (feat. 21 Savage),3kfhS2L56Wj8fBcu7xE47H,Rod Wave & 21 Savage,2,2023,9,15,81,13.0,54.400000000000006,203442,49.6,0.0,0,16.6,-12.032,1,21.0,103.148,5,0.314
LAGUNAS,3HOKxuTDmNVmIlCIpBiD8m,Peso Pluma & Jasiel Nuñez,2,2023,6,29,87,32.800000000000004,77.0,231247,62.2,0.603,11,14.9,-10.621,1,2.6,115.952,3,0.792
Watch This - ARIZONATEARS Pluggnb Remix,0FA4wrjDJvJTTU8AepZTup,Lil Uzi Vert & sped up nightcore & ARIZONATEARS,3,2023,2,5,85,1.03,68.60000000000001,163139,89.7,10.3,11,15.3,-7.18,0,3.86,129.975,4,0.355
Boy's a liar Pt. 2,6AQbmUe0Qwf5PZnt4HmTXv,PinkPantheress & Ice Spice,2,2023,2,3,86,25.2,69.6,131013,80.9,0.0127999999999999,5,24.8,-8.254,1,5.0,132.962,4,0.857
Spotless (feat. The Lumineers),0HEytGQM3bG1vKxER7IgVK,Zach Bryan & The Lumineers,2,2023,8,25,82,40.9,60.4,169467,44.4,0.0,0,8.37,-7.695,1,6.98,72.129,4,0.169
Deli,5JYPXqMwYc0zTODQdjMEZN,Ice Spice,1,2023,7,21,83,12.3,78.9,126857,76.3,0.00222,1,13.2,-6.169,1,19.9,140.107,4,0.272
QLONA,5RqSsdzTNPX1uzkmlHCFvK,KAROL G & Peso Pluma,2,2023,8,10,93,52.0,84.1,172798,73.8,0.0,7,8.92,-7.455,0,30.7,169.918,4,0.484
SAY MY GRACE (feat. Travis Scott),2Gk6fi0dqt91NKvlzGsmm7,Offset & Travis Scott,2,2023,10,13,84,5.8500000000000005,77.3,173253,63.5,0.0,10,13.2,-5.06,1,4.52,121.879,4,0.476
Blank Space (Taylor's Version),45wMBGri1PORPjM9PwFfrS,Taylor Swift,1,2023,10,26,88,9.76,73.7,231833,72.5,0.0,0,17.4,-5.417,1,6.41,96.012,4,0.755
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,6WzRpISELf3YglGAh7TXcG,The Weeknd & Playboi Carti & Madonna,3,2023,6,2,91,5.69,85.5,215467,67.80000000000001,0.00369,1,41.2,-6.276,1,18.9,99.029,4,0.852
Here With Me,5LrN7yUQAzvthd4QujgPFr,d4vd,1,2023,5,26,89,54.400000000000006,57.1,242485,45.8,0.00927,4,12.3,-9.283,1,2.58,132.025,4,0.299
Ella Baila Sola,3dnP0JxCgygwQH9Gm7q7nb,Eslabon Armado & Peso Pluma,2,2023,3,16,87,48.3,66.8,165671,75.8,0.0018899999999999,5,8.37,-5.176,0,3.32,147.989,3,0.834
Lil Boo Thang,0cVyQfDyRnMJ0V3rjjdlU3,Paul Russell,1,2023,8,18,86,15.2,85.0,114234,69.89999999999999,0.0,0,32.0,-3.292,1,7.76,114.481,4,0.915
You’re Gonna Go Far,4nHJcUtNSUVjXRnjdP29Bk,Noah Kahan,1,2023,6,9,82,59.9,59.0,286369,36.0,0.0,7,11.2,-9.643,1,3.01,169.909,4,0.379
Super Shy,5sdQOyqq2IDhvmx2lHOpwd,NewJeans,1,2023,7,7,90,18.0,77.60000000000001,154667,81.69999999999999,0.00344,5,14.6,-6.018,0,7.48,149.921,4,0.515
Seven (feat. Latto) (Explicit Ver.),7x9aauaA9cu6tyfpHnqDLo,Jung Kook & Latto,2,2023,7,14,93,31.1,80.2,185427,83.2,0.0,11,8.15,-4.107,1,4.34,124.997,4,0.89
One Of Your Girls,5Eh1nj7IjV9lwpcKAkidyY,Troye Sivan,1,2023,10,13,87,8.780000000000001,62.9,181482,65.4,0.655,11,22.0,-7.852,0,5.84,93.034,4,0.799
TULUM,7bPp2NmpmyhLJ7zWazAXMu,Peso Pluma & Grupo Frontera,2,2023,6,29,89,39.4,55.7,209415,86.6,0.0,6,11.0,-4.454,1,5.029999999999999,167.767,4,0.631
Say Yes To Heaven,6GGtHZgBycCgGBUhZo81xe,Lana Del Rey,1,2023,5,19,89,70.89999999999999,49.0,209156,35.2,8.559999999999999,6,11.4,-11.577,0,2.54,99.992,4,0.166
Coal,4dtIxANFBU6CfhI9c2hf2g,Dylan Gossett,1,2023,7,27,82,75.3,52.2,194440,22.3,0.0,1,16.5,-9.561,0,3.45,97.045,4,0.439
Suburban Legends (Taylor's Version) (From The Vault),6T0sEnqjmHISIKwFETeeiP,Taylor Swift,1,2023,10,26,85,19.8,69.89999999999999,171819,62.1,0.0,0,10.4,-8.739,1,3.69,118.048,4,0.344
White Horse,7MSWxMumjz6lHj7oRApNbg,Chris Stapleton,1,2023,7,21,81,0.16,35.3,267893,77.0,59.8,1,10.9,-11.066,0,4.93,145.225,4,0.224
Now That We Don't Talk (Taylor's Version) (From The Vault),5QUIK7ZtziW8kGWo8RqopF,Taylor Swift,1,2023,10,27,83,16.0,80.0,146437,50.1,0.00714,0,8.74,-9.332,1,3.4000000000000004,110.013,4,0.0831
Great Gatsby,4M68xjcc42oxyphhzpOWXS,Rod Wave,1,2023,9,15,80,3.82,67.0,146808,55.50000000000001,0.000636,1,41.4,-9.12,0,9.08,156.937,4,0.16
Feather,2Zo1PcszsT9WQ0ANntJbID,Sabrina Carpenter,1,2023,3,17,87,8.93,78.7,185553,68.60000000000001,0.0,6,9.27,-4.37,0,3.39,123.51,4,0.836
CLASSY 101,6XSqqQIy7Lm7SnwxS4NrGx,Feid & Young Miko,2,2023,3,31,92,14.499999999999998,85.9,195987,65.8,0.0,11,12.0,-4.79,1,15.9,100.065,4,0.672
MY EYES,4kjI1gwQZRKNDkw1nI475M,Travis Scott,1,2023,7,28,87,65.10000000000001,45.5,251250,62.1,0.000259,0,12.3,-7.694,0,5.17,119.043,4,0.28
Moonlight,0JmnkIqdlnUzPaf8sqBRs3,Kali Uchis,1,2023,3,3,85,51.8,64.2,187723,70.6,0.0,7,25.0,-6.872,0,5.2,136.851,4,0.896
ecstacy (slowed),1JgknGBbrfmEHeOZH051SS,SUICIDAL-IDOL,1,2023,6,6,88,1.73,55.1,119120,67.7,0.0,2,38.1,-7.311,1,6.65,106.414,4,0.195
lacy,6QT6j7rKt7Vk3IuV2AUO9W,Olivia Rodrigo,1,2023,9,8,84,80.30000000000001,45.5,177212,37.9,0.0,3,10.9,-7.628,1,3.41,76.967,4,0.413
Out Of The Woods (Taylor's Version),045ZeOHPIzhxxsm8bq5kyE,Taylor Swift,1,2023,10,26,85,0.0511999999999999,54.7,235800,88.5,0.00937,0,39.0,-5.961,1,4.18,91.992,4,0.192
TRUCK BED,103u49mLoJUge83B1CnLxI,HARDY,1,2023,1,20,80,8.75,66.2,167535,77.0,0.0,0,35.0,-4.887,1,3.67,132.057,4,0.769
"One Of The Girls (with JENNIE, Lily Rose Depp)",7CyPwkp0oE8Ro9Dd5CUDjW,The Weeknd & JENNIE & Lily-Rose Depp,3,2023,6,23,93,5.45,52.2,244685,64.1,0.0,8,16.2,-6.287,1,3.18,87.51,4,0.202
Sarah's Place (feat. Noah Kahan),1fvC3CmNAbsx0V9ULMU8NB,Zach Bryan & Noah Kahan,2,2023,9,21,81,41.0,57.6,214056,68.30000000000001,0.0,7,8.19,-5.103,1,11.8,151.566,4,0.433
the grudge,3Nl5OkkmS5DaBZvuYofpAt,Olivia Rodrigo,1,2023,9,8,84,91.6,54.8,189386,30.7,0.0,10,8.28,-9.214,1,7.81,127.923,4,0.317
Thought You Should Know,3Qu3Zh4WTKhP9GEXo0aDnb,Morgan Wallen,1,2023,3,3,80,50.6,53.0,215572,67.80000000000001,0.000623,6,13.8,-6.16,1,2.78,140.05,4,0.508
Paint The Town Red,56y1jOTK0XSvJzVv9vHQBK,Doja Cat,1,2023,9,20,88,25.5,86.4,230480,55.60000000000001,0.000385,2,11.2,-7.683,0,19.4,99.974,4,0.726
MR. TAKE YA B*TCH (FEAT. CHRISEANROCK),38R5sydMbsBzSPGPMfmtpb,Lil Mabu & chriseanrock,2,2023,10,17,82,0.152,70.7,108750,44.4,0.0,1,12.5,-11.232,1,25.8,164.117,4,0.322
Slow Dancing,5h1BN75CEh8wdSwE1xrbSe,V,1,2023,9,8,94,25.7,57.9,187027,63.0,0.462,8,9.86,-7.758,1,5.800000000000001,155.96,4,0.552
Enchanted (Taylor's Version),3sW3oSbzsfecv9XoUdGs7h,Taylor Swift,1,2023,7,7,87,1.2,50.5,353253,53.2,0.0,8,14.9,-3.526,1,2.65,81.907,4,0.216
Dial Drunk,0caJ2wkqp4UmXBwdR2JvB5,Noah Kahan,1,2023,6,9,81,9.69,69.3,213817,59.5,0.0,8,11.3,-7.578,1,3.11,112.02,4,0.646
LA PEOPLE,1RzjXhgnzqb3dMa5852itx,Peso Pluma & Tito Double P,2,2023,6,29,88,46.400000000000006,73.6,153032,86.2,0.0,7,9.04,-4.136,0,3.3300000000000005,145.001,3,0.799
EL AMOR DE SU VIDA,0O3U5iwTbiXCREMkvotJuN,Grupo Frontera & Grupo Firme,2,2023,8,25,90,6.0,61.6,165848,83.39999999999999,0.0,9,33.800000000000004,-3.069,1,6.64,151.701,4,0.746
Ain’t That Some,2YVlDlk2zRceefo6XlC6DX,Morgan Wallen,1,2023,3,3,80,0.232,64.1,158004,80.30000000000001,0.000386,6,36.1,-5.781,0,2.86,121.086,4,0.671
Bent,6ulEymrJ2Azx1uo3YHSE5w,41 & Kyle Richh & Jenn Carter & TaTa,4,2023,8,4,80,37.9,86.2,170268,62.1,0.0,2,41.5,-7.423,1,28.3,124.081,4,0.239
Man Made A Bar (feat. Eric Church),73zawW1ttszLRgT9By826D,Morgan Wallen & Eric Church,2,2023,3,3,79,12.3,49.8,191231,76.4,0.00307,4,11.9,-5.006,1,3.09,147.984,4,0.489
Welcome To New York (Taylor's Version),1hR8BSuEqPCCZfv93zzzz9,Taylor Swift,1,2023,10,26,84,0.961,76.1,212600,60.7,0.00224,7,36.7,-4.83,1,3.12,116.98,4,0.674
AMARGURA,505v13epFXodT9fVAJ6h8k,KAROL G,1,2023,2,24,90,18.3,92.0,170480,69.6,0.0,6,14.9,-3.356,0,7.42,106.966,4,0.545
La Víctima,5XVdHRf4CAJ2Jm0uMIy5qY,Xavi,1,2023,8,17,88,15.2,77.8,156346,83.5,0.0,11,10.9,-3.598,0,7.670000000000001,140.082,4,0.666
LUNA,3RA55zrRkyPK8Fd86hrMy8,Peso Pluma & Junior H,2,2023,6,29,84,32.800000000000004,74.7,163552,62.9,0.409,9,15.4,-8.509,0,3.63,127.819,3,0.793
East Side of Sorrow,00syWkRGIVQvYsg2OwfBUw,Zach Bryan,1,2023,8,25,79,23.6,40.8,209320,60.7,0.00802,10,9.72,-7.463,1,3.91,144.136,4,0.169
Ella Baila Sola,3qQbCzHBycnDpGskqOWY0E,Eslabon Armado & Peso Pluma,2,2023,4,28,85,48.3,66.8,165671,75.8,0.0018899999999999,5,8.37,-5.176,0,3.32,147.989,3,0.834
Fall In Love,0rCFRyEy4WXjRXNpO80Dzs,Bailey Zimmerman,1,2023,5,12,80,45.1,52.400000000000006,232059,64.3,0.0,9,22.1,-6.055,1,2.97,135.962,4,0.397
I Can See You (Taylor’s Version) (From The Vault),5kHMfzgLZP95O9NBy0ku4v,Taylor Swift,1,2023,7,7,84,5.86,69.39999999999999,273186,76.4,0.0,6,6.08,-4.893,1,3.37,123.044,4,0.819
Chemical,5w40ZYhbBMAlHYNDaVJIUu,Post Malone,1,2023,4,14,87,0.136,49.8,184013,89.7,0.0,2,11.8,-4.907,1,4.5,169.902,4,0.373
3D (feat. Jack Harlow),6ehWdR7cGDXnT7aKEASJxE,Jung Kook & Jack Harlow,2,2023,9,29,90,3.22,85.3,201812,82.39999999999999,0.0,1,8.59,-3.287,1,10.3,108.044,4,0.888
Sprinter,2FDTHlrBguDzQkp7PVj16Q,Dave & Central Cee,2,2023,6,1,91,18.6,91.6,226383,58.3,0.0,1,7.979999999999999,-8.067,1,24.1,141.095,4,0.661
She Calls Me Back (with Kacey Musgraves),0p1hBWPaSxUDTSa32PyhnU,Noah Kahan & Kacey Musgraves,2,2023,10,6,80,7.06,74.3,243962,67.10000000000001,0.0,11,29.4,-6.304,1,3.82,127.923,4,0.627
IT GIRL,4wQmwPWCUn6gi11Gep2qsP,Aliyah's Interlude,1,2023,9,30,85,0.822,96.9,161760,70.7,0.0,1,31.4,-5.509,1,25.8,124.991,4,0.421
