track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Gangsta's Paradise,1DIXPcTDzTj8ZMHt3PDt8p,Coolio & L.V.,2,1995,11.0,7.0,87,6.550000000000001,64.7,240693,51.4,0.0,8,39.8,-10.05,1,5.93,79.975,4,0.386
1979 - Remastered 2012,5QLHGv0DfpeXLNFo7SFEy1,The Smashing Pumpkins,1,1995,,,80,1.63,76.7,266200,78.7,58.3,3,5.13,-9.897,1,3.31,126.879,4,0.964
Brain Stew,1nLnpLXvl68RZCSjfkyiaa,Green Day,1,1995,10.0,10.0,76,0.133,55.900000000000006,193000,54.3,0.002,1,5.7700000000000005,-5.429,1,30.2,75.958,4,0.337
Fantasy,6xkryXuiZU360Lngd4sx13,Mariah Carey,1,1995,10.0,3.0,79,13.900000000000002,66.9,243493,72.7,0.0,7,12.3,-7.588,1,3.53,102.322,4,0.807
Bullet With Butterfly Wings - Remastered 2012,6GtX0jaNL8IjVQfrDBx81z,The Smashing Pumpkins,1,1995,,,76,0.0055899999999999,40.400000000000006,258467,72.0,83.6,10,4.66,-9.18,0,6.23,121.864,4,0.475
Check Yes Or No,6iy4PoAuZBMvtrlDX4VxC7,George Strait,1,1995,9.0,12.0,74,5.510000000000001,70.8,200667,52.400000000000006,0.000321,5,3.71,-12.644,1,3.52,111.482,4,0.69
Wonderwall - Remastered,7ygpwy2qP3NbrxVkHvUhXY,Oasis,1,1995,,,80,0.0509,37.5,258773,89.3,0.0,2,18.7,-4.097,1,4.06,174.323,4,0.434
"Shook Ones, Pt. II",33ZXjLCpiINn8eQIDYEPTD,Mobb Deep,1,1995,4.0,25.0,79,1.46,76.3,325507,78.60000000000001,1.14,10,8.17,-6.472,0,22.9,93.857,4,0.504
High and Dry,2a1iMaoWQ5MnvLFBDv4qkf,Radiohead,1,1995,3.0,13.0,79,7.24,41.9,257480,38.3,1.76,4,8.959999999999999,-11.782,1,2.56,87.568,4,0.35
Just A Girl,5lWRaa0fBxDE5yU91npPq7,No Doubt,1,1995,10.0,10.0,75,6.619999999999999,63.8,209200,90.6,0.00688,2,14.2,-4.824,1,5.04,107.991,4,0.767
I Got 5 On It,4IYKjN1DrYzxKXt0umJqsG,Luniz & Michael Marshall,2,1995,7.0,4.0,76,20.9,60.0,253533,70.6,0.0,10,12.5,-7.899,0,36.1,173.926,4,0.58
Just,1dyTcli07c77mtQK3ahUZR,Radiohead,1,1995,3.0,13.0,76,0.0401,29.1,234800,76.7,1.2,7,7.630000000000001,-6.913,0,8.62,175.702,4,0.359
Don't Speak,6urCAbunOQI4bLhmGpX7iS,No Doubt,1,1995,10.0,10.0,80,24.7,52.0,263560,70.89999999999999,0.00178,5,18.0,-7.125,0,3.52,76.039,4,0.536
Santa Monica,37EJtTS7jT5WUyXGZzrwnI,Everclear,1,1995,5.0,11.0,71,15.6,49.1,191507,94.2,0.0,7,36.7,-5.333,1,13.2,100.446,4,0.387
Desvelado,2JJSGhPpATm8lXeYjD95fw,Bobby Pulido,1,1995,1.0,1.0,78,3.61,67.60000000000001,221227,61.8,0.0,6,19.9,-8.987,0,4.6,173.955,4,0.899
Sold (The Grundy County Auction Incident),0NLBwQBYJhEM9t3KAMPFVR,John Michael Montgomery,1,1995,3.0,17.0,71,10.8,77.10000000000001,152187,84.8,0.0,2,35.0,-7.365,1,3.5000000000000004,115.642,4,0.803
Any Man Of Mine,0pdfN7nOHMYmKykzu1cyfm,Shania Twain,1,1995,1.0,1.0,73,20.7,59.2,246760,72.5,0.0,8,14.8,-8.698,1,4.12,78.235,4,0.784
"I Like It, I Love It",3IvcWWehbBcBR4YZxlGM9R,Tim McGraw,1,1995,8.0,15.0,71,1.96,64.3,205707,96.1,0.0,0,94.8,-5.298,1,3.15,124.027,4,0.96
Always Be My Baby,2aBxt229cbLDOvtL7Xbb9x,Mariah Carey,1,1995,10.0,3.0,75,45.7,65.0,258133,53.1,0.0,4,24.9,-8.335,1,3.64,78.946,4,0.487
Lump,02ZdZqhpfrPnxwyakXgxB8,The Presidents Of The United States Of America,1,1995,1.0,1.0,72,0.53,50.7,134200,88.2,0.0,6,17.7,-3.917,1,3.37,142.398,4,0.907
Zero - Remastered 2012,4YFcGTdgmEuw8xTO4XrxbB,The Smashing Pumpkins,1,1995,,,71,0.00349,43.8,160173,72.8,56.99999999999999,8,5.09,-7.105,1,4.58,128.04,4,0.701
This Is How We Do It,6uQKuonTU8VKBz5SHZuQXD,Montell Jordan & Wino,2,1995,1.0,1.0,68,1.41,79.9,238800,62.3,0.0,0,43.0,-9.374,1,8.12,103.649,4,0.773
Tha Crossroads,5KSJ9k1FYjFLnIRlJT2wF8,Bone Thugs-N-Harmony,1,1995,7.0,25.0,71,8.559999999999999,67.9,223547,50.9,0.0,4,43.8,-7.31,1,6.17,144.29,4,0.534
Candy Rain,4j1Bk0BEIGCF9hR7cSwl9d,Soul For Real,1,1995,,,70,0.3889999999999999,59.0,276067,69.89999999999999,0.00469,11,5.7700000000000005,-7.529,0,7.9,188.268,4,0.63
Give Me One Reason,4vDBJeeQCbhP9FaPPMsYkY,Tracy Chapman,1,1995,10.0,31.0,73,60.2,60.8,268333,41.9,0.000758,11,10.8,-10.016,1,3.31,100.22,4,0.602
1st of Tha Month,1dF5Y2dd7Wm4wZKvVjWBpr,Bone Thugs-N-Harmony,1,1995,7.0,25.0,69,7.77,72.89999999999999,314680,58.1,0.000381,5,69.6,-8.235,0,18.0,74.038,4,0.508
Keep Their Heads Ringin',7jIujRjK5JKNrMCcAvYUTN,Dr. Dre,1,1995,4.0,11.0,68,3.790000000000001,67.2,305573,77.7,0.141,9,15.9,-4.238,0,9.56,90.575,4,0.238
Dear Mama,6tDxrq4FxEL2q15y37tXT9,2Pac,1,1995,3.0,14.0,73,37.1,77.3,280000,54.0,0.0,6,13.1,-7.123,1,10.3,84.115,4,0.322
7 Words,6DoXuH326aAYEN8CnlLmhP,Deftones,1,1995,9.0,29.0,71,0.01,43.1,223893,90.6,0.01,9,12.3,-6.13,1,9.45,125.459,4,0.53
I Wish,3LklW07tvdx2AHsgfi1Mng,Skee-Lo,1,1995,9.0,2.0,66,0.1369999999999999,66.9,249293,80.9,0.0,7,38.0,-7.146,1,14.7,97.885,4,0.572
You've Got a Friend in Me,2stkLJ0JNcXkIRDNF3ld6c,Randy Newman,1,1995,1.0,1.0,71,81.69999999999999,68.89999999999999,124160,33.300000000000004,0.000513,0,28.5,-12.134,0,3.0700000000000003,115.835,4,0.471
Fake Plastic Trees,73CKjW3vsUXRpy3NnX4H7F,Radiohead,1,1995,3.0,13.0,75,16.7,46.3,290707,22.9,9.97,2,20.200000000000003,-12.592,1,2.97,73.543,4,0.135
Dreaming Of You,5EL8hqM8YQJHKKnzGdahly,Selena,1,1995,,,69,32.5,55.3,314867,45.8,0.00971,8,5.83,-10.796,1,3.81,165.807,4,0.247
Name,1G8jae4jD8mwkXdodqHsBM,The Goo Goo Dolls,1,1995,3.0,10.0,68,6.909999999999999,46.400000000000006,270000,70.1,0.182,9,7.66,-5.943,1,3.41,73.97,4,0.407
Shimmy Shimmy Ya,3ABG1UQTk0eLYUAeWkmfMi,Ol' Dirty Bastard,1,1995,,,70,9.7,81.39999999999999,161400,48.1,0.00383,0,4.95,-5.183,1,24.5,96.252,4,0.193
In the Meantime,02lTDOxHeXTHsdwXoz6lpC,Spacehog,1,1995,,,70,8.3,26.9,299507,89.5,0.266,9,15.3,-6.382,1,11.8,168.479,4,0.16
Tell Me,2lp8xjq0WTm3HZKHuDEweg,Groove Theory,1,1995,7.0,25.0,68,3.5000000000000004,80.0,236067,36.2,0.000399,6,6.67,-10.849,0,6.34,93.059,4,0.888
Wonderwall,1qPbGZqppFwLwcBC1JQ6Vr,Oasis,1,1995,10.0,2.0,72,0.236,41.0,258907,85.39999999999999,0.0,2,13.3,-5.609,1,3.66,174.584,4,0.456
Peaches,5huLMzIzFEdVcvEzt2hfk1,The Presidents Of The United States Of America,1,1995,1.0,1.0,68,1.81,41.4,171693,85.3,0.12,11,4.9,-4.198,1,4.53,93.77,4,0.624
Get Money,53oWwSxPuyH2cjYKXH8fgO,Junior M.A.F.I.A.,1,1995,8.0,15.0,65,47.7,73.6,274938,82.8,0.0,11,25.1,-5.835,0,28.4,91.224,4,0.899
Do You Hear What I Hear?,5umJVEAPT2SocCoB99ZoaH,Whitney Houston,1,1995,11.0,7.0,68,26.200000000000003,45.3,212400,74.1,0.0,9,7.290000000000001,-8.676,1,3.96,72.65,4,0.484
Days Like This,3xINh6YqkLfucEtjoa4x7D,Van Morrison,1,1995,6.0,,72,65.8,66.0,197160,54.1,0.127,0,9.28,-7.851,0,5.76,93.744,4,0.693
La Chona,6pq7EtEDWgD5Sh02RJaXK7,Los Tucanes De Tijuana,1,1995,6.0,20.0,71,1.67,84.0,198920,71.3,0.0,7,35.9,-5.411,1,3.99,145.068,4,0.965
Ironic - 2015 Remaster,1d6KS9GH06JAd19uiBy9IE,Alanis Morissette,1,1995,,,75,21.8,40.8,230000,58.2,0.0,11,15.9,-8.305,1,5.08,114.926,5,0.365
Sweet Dreams (Are Made Of This),3D0bXrSv7O73vOaGOG8J9c,Marilyn Manson,1,1995,,,67,0.3899999999999999,22.2,293293,66.4,65.0,0,23.9,-5.242,0,3.790000000000001,186.044,4,0.101
Hand in My Pocket - 2015 Remaster,2lE7oRoKssULAtbWViL385,Alanis Morissette,1,1995,,,70,13.5,65.7,222013,65.5,0.303,0,10.2,-8.3,1,2.48,92.259,4,0.668
Cumbersome,6u1yKoh00WaoSpNp46RzKF,Seven Mary Three,1,1995,9.0,5.0,65,0.8109999999999999,54.3,236973,79.0,0.0,11,23.8,-5.932,1,3.58,80.923,4,0.339
Black Star,6UO72VSXEONxdfLyABihs9,Radiohead,1,1995,3.0,13.0,70,0.312,28.9,247040,55.50000000000001,4.96,7,27.0,-7.434,1,4.02,158.671,4,0.306
He's Mine,47t8t4OPGwiIC9JHLbFZ7c,MoKenStef,1,1995,7.0,4.0,68,7.5,63.0,254107,52.5,7.31,11,11.5,-8.693,1,3.2099999999999995,64.982,4,0.381
Survival of the Fittest,7N1Vjtzr1lmmCW9iasQ8YO,Mobb Deep,1,1995,4.0,25.0,73,12.5,81.3,224533,70.3,0.000126,11,23.7,-5.077,0,26.8,94.828,4,0.241
Breakfast At Tiffany's,1uzWOoJdADfstQuFtQFTUn,Deep Blue Something,1,1995,1.0,1.0,73,11.0,62.2,257373,82.89999999999999,0.0,2,9.54,-5.548,1,2.9000000000000004,110.367,4,0.539
Feel Me Flow,4dbZObCjUs95HtmEHfKbnU,Naughty By Nature,1,1995,,,68,9.8,81.69999999999999,212760,81.69999999999999,0.000161,8,7.979999999999999,-4.911,0,13.5,90.194,4,0.854
Alright,5CQvKyzkWI7TnUu2oB9QZ0,Supergrass,1,1995,7.0,6.0,74,0.0479,46.7,180880,95.8,19.9,4,29.9,-4.808,0,7.75,145.92,4,0.701
"Tonight, Tonight - Remastered 2012",7bu0znpSbTks0O6I98ij0W,The Smashing Pumpkins,1,1995,,,69,0.0062799999999999,27.700000000000003,254627,67.0,75.1,6,23.7,-9.381,1,3.76,148.342,4,0.217
Mis Tres Animales,50urwe1JN84PxSKsJ8yY2p,Los Tucanes De Tijuana,1,1995,11.0,21.0,69,29.6,87.7,163192,68.8,0.0,9,38.0,-6.02,1,4.32,105.983,4,0.969
Boombastic,4fxF8ljwryMZX5c9EKrLFE,Shaggy,1,1995,7.0,11.0,74,24.2,86.7,249933,53.8,0.0017499999999999,2,31.6,-16.183,1,36.1,158.328,4,0.781
Don't Look Back In Anger - Remastered,12dU3vAh6AFoJkisorfoUl,Oasis,1,1995,,,74,6.65,32.800000000000004,289560,93.6,0.000261,0,16.5,-3.254,1,6.279999999999999,162.97,4,0.31
You Oughta Know - 2015 Remaster,3jS7bB0oXVOwGFZn3aE5NV,Alanis Morissette,1,1995,,,70,21.0,66.5,249493,83.39999999999999,0.0,4,45.2,-7.737,1,5.76,105.292,4,0.411
Los Chismes,7vafql00S0tEJ8tPpRZFFz,Chalino Sanchez & Los Amables Del Norte,2,1995,5.0,4.0,68,56.6,77.9,179212,73.7,0.0279,8,10.3,-8.036,1,3.68,121.18,4,0.943
So Many Tears,0NzNKU2MJ9LCetT2uZMJH2,2Pac,1,1995,3.0,14.0,67,1.84,89.9,239227,60.0,0.0016799999999999,1,7.249999999999999,-7.451,1,15.4,92.717,4,0.586
"Hey Man, Nice Shot - Remastered Version",1IyHPt3b6BrhdMwNyk0VM0,Filter,1,1995,4.0,11.0,65,0.213,48.0,314440,58.8,71.2,2,31.9,-10.773,1,3.39,177.018,4,0.305
Bored,0PicuPCfXDJyyRtOR1ukGW,Deftones,1,1995,9.0,29.0,66,0.039,36.5,245973,53.8,8.690000000000001,2,19.8,-6.951,1,3.5000000000000004,79.863,4,0.314
Runnin',0XgpiStoxq1IJncYlPrvZ5,The Pharcyde,1,1995,1.0,1.0,67,2.87,75.4,296267,78.5,0.144,10,31.9,-8.178,0,18.0,94.123,4,0.821
Who Can I Run To,0wdaPticLmmqJdhgLDJ9zI,Xscape,1,1995,7.0,1.0,62,48.3,71.0,216333,54.50000000000001,0.0,4,6.44,-9.599,1,5.88,140.233,4,0.632
Engine No. 9,5vVKkF3xih38Vcoo4HgAo8,Deftones,1,1995,9.0,29.0,65,0.0093,35.8,204880,98.1,0.0193,2,38.6,-5.13,1,17.8,93.744,4,0.382
Big Me,6pb5BBnIM5IM7R1cqag6rE,Foo Fighters,1,1995,7.0,4.0,69,44.2,57.9,132840,70.8,0.0,0,11.0,-10.419,1,3.74,130.97,4,0.846
