track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
It Was A Good Day,2qOm7ukLyHUXWyR4ZWLwxA,Ice Cube,1,1992,11.0,17.0,83,33.0,79.80000000000001,260000,74.4,0.0106,7,29.2,-5.328,0,13.6,82.356,4,0.794
Killing In The Name,59WN2psjkt1tyaxjspN8fp,Rage Against The Machine,1,1992,,,82,2.66,46.6,313573,83.3,0.0,7,3.27,-4.215,1,30.4,88.785,4,0.661
No Rain,6txWz9UapYHVxEd7dDIHXT,Blind Melon,1,1992,1.0,1.0,77,61.9,38.9,217107,47.6,0.00509,9,25.5,-9.342,1,3.16,148.117,4,0.566
Would? (2022 Remaster),5sFDReWLrZHLFZFjHsjUTS,Alice In Chains,1,1992,9.0,29.0,77,0.0327,30.5,206773,83.3,0.00236,6,9.1,-7.981,1,3.98,100.675,4,0.586
"Nuthin' But A ""G"" Thang",5Tbpp3OLLClPJF8t1DmrFD,Dr. Dre & Snoop Dogg,2,1992,12.0,15.0,79,0.182,66.9,237573,82.1,0.0,11,14.7,-4.37,0,29.0,94.895,4,0.684
What's Up?,0jWgAnTrNZmOGmqgvHhZEm,4 Non Blondes,1,1992,1.0,1.0,83,16.1,56.49999999999999,295533,56.39999999999999,0.0,2,11.4,-10.044,1,2.92,134.355,4,0.454
Walk,7fcfNW0XxTWlwVlftzfDOR,Pantera,1,1992,2.0,21.0,77,0.0155,43.0,315120,70.39999999999999,0.221,1,9.33,-8.008,0,8.04,118.242,4,0.703
Chattahoochee,59kHPbwyyCApYA8RQQEuXm,Alan Jackson,1,1992,10.0,9.0,73,36.2,60.6,148160,70.6,0.0,0,16.0,-9.665,1,3.790000000000001,174.533,4,0.819
Friday I'm in Love,263aNAQCeFSWipk896byo6,The Cure,1,1992,4.0,21.0,70,0.0972,52.6,214400,76.2,0.0116,0,33.800000000000004,-12.437,0,3.42,136.203,4,0.505
Rooster (2022 Remaster),0wvIGFIgbyz4JNwQhZgTv2,Alice In Chains,1,1992,9.0,29.0,72,3.0700000000000003,27.1,374333,55.1,0.0581,3,11.8,-8.46,1,2.72,143.899,3,0.2
Oye Mi Amor,5EJ2THuhAapEIeQOtXUQ0x,Maná,1,1992,,,81,1.02,54.3,263306,90.3,0.585,11,8.62,-6.658,0,3.9,162.241,4,0.962
Like a Tattoo,4PEGwWH4tL6H7dGl4uVSPg,Sade,1,1992,10.0,26.0,75,92.2,55.7,218000,16.0,0.0756,5,9.96,-16.302,0,3.15,136.01,4,0.133
Them Bones (2022 Remaster),4A065x9kJt955eGVqf813g,Alice In Chains,1,1992,9.0,29.0,72,2.35,15.9,149467,94.6,0.000806,9,38.7,-5.756,1,6.29,165.014,1,0.309
Baby Got Back,1SAkL1mYNJlaqnBQxVZrRl,Sir Mix-A-Lot,1,1992,1.0,1.0,72,0.51,92.6,262827,66.9,0.0,1,8.870000000000001,-11.271,1,30.1,128.462,4,0.642
Christmas Medley: Joy to the World / Deck the Halls / O Come All Ye Faithful / Jingle Bells (Tom Moulton Remix) (2022 - Remaster),60xnB0fgmCft0Pqq6zaivb,The Salsoul Orchestra & Tom Moulton,2,1992,1.0,1.0,69,0.042,58.2,727063,81.3,6.419999999999999,2,14.4,-5.817,1,3.32,124.679,4,0.712
Plush - 2017 Remaster,0CkspLl535ZxdwCRs8AdZ4,Stone Temple Pilots,1,1992,9.0,29.0,67,0.6709999999999999,42.6,313947,94.0,0.000172,7,14.000000000000002,-5.279,0,4.23,144.49,4,0.466
I Will Always Love You,4eHbdreAnSOrDDsFfc4Fpm,Whitney Houston,1,1992,11.0,17.0,79,84.5,33.2,271093,21.4,0.000562,4,8.39,-12.518,1,3.49,67.531,4,0.11
Weak,71EHOyEOhNx1SzTebRRyng,SWV,1,1992,10.0,27.0,71,10.7,69.3,291907,53.3,0.0,2,6.950000000000001,-10.954,0,4.02,127.661,4,0.568
Passin' Me By,4G3dZN9o3o2X4VKwt4CLts,The Pharcyde,1,1992,11.0,24.0,71,9.03,75.9,303493,75.6,0.000236,4,26.5,-8.145,0,26.6,87.059,4,0.613
Some Girls Do,37JPdGgYcQAJSElj5boJx8,Sawyer Brown,1,1992,1.0,6.0,67,9.07,64.0,194320,85.2,0.0,2,15.1,-6.406,1,2.8000000000000003,139.949,4,0.903
I Have Nothing,31er9IGsfFbwqy1pH4aiTP,Whitney Houston,1,1992,11.0,17.0,78,57.6,54.1,289160,40.1,0.0,0,16.400000000000002,-10.499,1,3.65,152.943,3,0.24
Creep - 2017 Remaster,6dmueYtoihUhlQZlImBCmm,Stone Temple Pilots,1,1992,9.0,29.0,66,0.483,66.2,334387,48.5,0.0295,4,8.6,-9.161,0,3.04,107.767,4,0.171
Thunder Kiss '65,4tvBoSWeIW0bjhKNre5mod,White Zombie,1,1992,1.0,1.0,68,0.0613,68.4,234080,85.1,0.29,9,53.5,-9.792,1,4.07,112.662,4,0.512
Nieves De Enero,3fNK9wZMHV7CLG1z3rueBO,Chalino Sanchez & Los Amables Del Norte,2,1992,5.0,14.0,72,70.3,42.6,213159,50.4,0.00422,0,9.11,-6.865,1,6.36,186.379,3,0.687
Mi Vida Eres Tú - Original,5mKwzq7UTXf1xwWcpPoteX,Los Temerarios,1,1992,6.0,1.0,74,35.4,63.6,250027,37.6,0.00827,2,8.260000000000002,-12.381,1,2.75,88.012,4,0.472
Please Come Home For Christmas,5tbSC9aFC7fzlI3BMEs2Wr,Jon Bon Jovi,1,1992,10.0,20.0,69,26.9,43.0,172933,50.1,0.0,9,21.8,-9.398,1,2.77,178.351,3,0.342
Hey Jealousy,4o7ZPI2fmEi3piRe0Hrfpy,Gin Blossoms,1,1992,1.0,1.0,65,0.0179,47.1,236627,79.7,0.000649,6,29.9,-8.407,0,3.89,152.903,4,0.497
Smoke Two Joints,0Jur3mZsQba3vqSpcmsOPm,Sublime,1,1992,6.0,1.0,65,0.469,76.1,173427,68.7,0.532,7,24.5,-6.185,1,13.1,95.089,4,0.316
Down In A Hole (2022 Remaster),7FRfYOql61DGDp9VPPe2qA,Alice In Chains,1,1992,9.0,29.0,68,1.34,35.7,338227,79.5,0.013,6,11.1,-5.909,1,3.37,97.171,4,0.416
Real Love,3XG801WWhqC753dekEBkMt,Mary J. Blige,1,1992,1.0,1.0,66,11.9,76.9,269973,78.10000000000001,0.0371,0,5.06,-5.472,1,7.969999999999999,95.02,4,0.826
Jump,27AHAtAirQapVldIm4c9ZX,Kris Kross,1,1992,3.0,17.0,69,0.0501,74.9,195107,74.5,0.4029999999999999,2,33.300000000000004,-10.625,1,16.400000000000002,101.972,4,0.481
No Ordinary Love,1oaaSrDJimABpOdCEbw2DJ,Sade,1,1992,10.0,26.0,70,46.7,62.9,440467,36.4,2.04,11,9.41,-12.259,0,3.8,166.266,4,0.701
