track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Pink + White,3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,1,2016,8.0,20.0,91,66.7,54.50000000000001,184516,54.50000000000001,0.00548,9,41.7,-7.362,1,10.7,159.94,3,0.549
Not Allowed,3IznIgmXtrUaoPWpQTy5jB,TV Girl,1,2016,2.0,25.0,88,66.9,67.0,167864,90.5,0.0226999999999999,1,34.9,-6.855,1,12.9,104.965,4,0.563
Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,Kanye West,1,2016,6.0,10.0,88,11.8,72.39999999999999,135920,57.3,0.0,7,53.8,-4.113,1,5.489999999999999,113.088,4,0.438
Cigarettes out the Window,6QeYSvYqYUsfBzsApbjDHO,TV Girl,1,2016,2.0,25.0,87,12.0,62.5,198961,65.9,0.0,0,17.0,-5.669,1,3.37,113.551,4,0.594
Starboy,7MXVkk9YMctZqd1Srtv4MB,The Weeknd & Daft Punk,2,2016,11.0,25.0,93,14.099999999999998,67.9,230453,58.7,0.000635,7,13.7,-7.015,1,27.6,186.003,4,0.486
Die For You,2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,1,2016,11.0,24.0,90,11.1,58.6,260253,52.5,0.0,1,13.4,-7.163,0,6.15,133.629,4,0.508
One Dance,1zi7xx7UVEFkmKfv06H8x0,Drake & Wizkid & Kyla,3,2016,5.0,6.0,89,0.776,79.2,173987,62.5,0.18,1,32.9,-5.609,1,5.36,103.967,4,0.37
Stargirl Interlude,5gDWsRxpJ2lZAffh5p7K0w,The Weeknd & Lana Del Rey,2,2016,11.0,24.0,88,35.3,71.5,111627,47.0,9.23,5,10.4,-12.638,0,7.720000000000001,89.965,4,0.426
Low Life (feat. The Weeknd),7EiZI6JVHllARrX9PUvAdX,Future & The Weeknd,2,2016,4.0,13.0,86,33.7,72.2,313547,33.1,28.2,8,14.6,-7.789,1,7.26,143.961,4,0.102
Antarctica,5UGAXwbA17bUC0K9uquGY2,$uicideboy$,1,2016,1.0,26.0,82,55.3,71.5,126850,63.3,0.000445,2,9.05,-6.869,1,8.04,105.945,5,0.319
Some,4riDfclV7kPDT9D58FpmHd,Steve Lacy,1,2016,10.0,31.0,84,0.5479999999999999,78.4,118393,55.400000000000006,25.4,7,9.95,-6.417,1,3.0,104.01,4,0.634
goosebumps,6gBFPUFcJLzWGx4lenP6h2,Travis Scott,1,2016,9.0,16.0,87,8.469999999999999,84.1,243837,72.8,0.0,7,14.9,-3.37,1,4.84,130.049,4,0.43
Ophelia,3d8y0t70g7hw2FOWl9Z4Fm,The Lumineers,1,2016,4.0,8.0,79,61.3,66.4,160097,57.3,0.0363,5,8.57,-6.519,1,2.77,76.023,4,0.566
Redbone,0WtDGnWL2KrMCk0mI1Gpwz,Childish Gambino,1,2016,12.0,2.0,85,17.4,74.5,326933,35.3,0.662,1,11.8,-10.614,1,9.83,160.111,4,0.598
Ivy,2ZWlPOoWh0626oTaHrnl2a,Frank Ocean,1,2016,8.0,20.0,84,78.5,57.49999999999999,249191,38.6,0.0289,9,22.9,-9.584,0,3.7,116.408,4,0.466
Poison,5NijSs5dAwaIybq1GaRTIe,Brent Faiyaz,1,2016,8.0,3.0,83,71.1,68.89999999999999,212992,39.4,0.0905,2,8.59,-10.102,0,6.5,117.489,3,0.382
