track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Sparks,7D0RhFcb3CrfPuTJ0obrod,Coldplay,1,2000,7.0,10.0,89,74.8,37.1,227093,26.8,5.17,1,10.4,-10.506,1,2.81,102.617,3,0.165
The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR,Eminem,1,2000,5.0,23.0,90,3.02,94.9,284200,66.10000000000001,0.0,5,4.54,-4.244,0,5.72,104.504,4,0.76
Yellow,3AJwUDP919kvQ9QcozQPxg,Coldplay,1,2000,7.0,10.0,92,0.239,42.9,266773,66.10000000000001,0.0121,11,23.4,-7.227,1,2.81,173.372,4,0.285
In the End,60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,1,2000,10.0,24.0,89,0.958,55.60000000000001,216880,86.4,0.0,3,20.9,-5.87,0,5.84,105.143,4,0.4
Kryptonite,6ZOBP3NvffbU4SZcrnt1k6,3 Doors Down,1,2000,,,83,0.664,54.50000000000001,233933,86.5,0.0011,11,16.8,-5.708,0,2.86,99.009,4,0.543
Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,Outkast,1,2000,10.0,31.0,83,14.3,84.3,270507,80.60000000000001,0.0,4,7.71,-5.946,0,26.9,94.948,4,0.613
My Only Wish (This Year),0YWUHZPJVg4iujddsJDwhM,Britney Spears,1,2000,11.0,14.0,85,16.900000000000002,66.9,255400,84.3,0.0,0,19.5,-3.766,1,2.68,147.08,4,0.702
Change (In the House of Flies),51c94ac31swyDQj9B3Lzs3,Deftones,1,2000,5.0,16.0,81,0.0249,26.9,299533,85.3,0.0246,7,11.8,-4.647,0,8.540000000000001,141.581,4,0.179
Stan,3UmaczJpikHgJFyBTAJVoz,Eminem & Dido,2,2000,5.0,23.0,85,3.71,78.0,404107,76.8,0.000234,6,51.8,-4.325,0,23.8,80.063,4,0.507
One Step Closer,3K4HG9evC7dg3N0R9cYqk4,Linkin Park,1,2000,10.0,24.0,82,0.1399999999999999,49.2,157333,96.9,0.000132,9,7.870000000000001,-4.419,1,4.91,95.136,4,0.538
Down with the Sickness,40rvBMQizxkIqnjPdEWY1v,Disturbed,1,2000,3.0,7.0,80,0.0996,69.5,279213,87.6,0.000689,3,10.6,-4.262,0,5.53,89.954,4,0.941
Crawling,57BrRMwf9LrcmuOsyGilwr,Linkin Park,1,2000,10.0,24.0,81,4.66,57.99999999999999,208960,70.19999999999999,0.0003199999999999,4,53.6,-5.565,1,3.37,105.076,4,0.299
Ride Wit Me,3Gf5nttwcX9aaSQXRWidEZ,Nelly & City Spud,2,2000,6.0,27.0,78,6.16,85.0,291782,70.0,0.0001799999999999,7,24.4,-6.49,1,4.78,101.875,4,0.722
It's A Great Day To Be Alive,3oW6SWwGqiZSPTiAp7ZQoH,Travis Tritt,1,2000,10.0,1.0,74,24.6,59.5,241533,65.3,0.0,7,26.4,-4.935,1,2.65,128.93,4,0.542
It Wasn't Me,3WkibOpDF7cQ5xntM1epyf,Shaggy & Rik Rok,2,2000,8.0,8.0,81,5.609999999999999,85.3,227600,60.6,0.0,0,31.3,-4.596,1,7.13,94.759,4,0.654
Bye Bye Bye,62bOmKYxYg7dhrC6gH9vFn,*NSYNC,1,2000,3.0,21.0,74,3.1,61.0,200400,92.6,0.12,8,8.21,-4.843,0,4.79,172.638,4,0.861
"So Fresh, So Clean",6glsMWIMIxQ4BedzLqGVi4,Outkast,1,2000,10.0,31.0,75,2.81,72.5,240027,64.0,0.0,5,9.9,-7.905,0,33.2,166.028,3,0.915
"Where Are You Christmas - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",1msuiw6pnXYfxZ7Edyit9U,Faith Hill,1,2000,1.0,1.0,72,59.0,26.6,247040,33.300000000000004,0.0,10,12.1,-9.876,1,3.1,109.479,4,0.0796
Oops!...I Did It Again,6naxalmIoLFWR0siv8dnQQ,Britney Spears,1,2000,5.0,16.0,81,30.0,75.1,211160,83.39999999999999,0.00177,1,35.5,-5.444,0,4.37,95.053,4,0.894
Rollin' (Air Raid Vehicle),3IV4swNduIRunHREK80owz,Limp Bizkit,1,2000,10.0,17.0,79,0.5910000000000001,60.3,213760,93.3,0.0,1,20.6,-3.358,1,17.1,96.306,4,0.709
Papercut,1Vej0qeQ3ioKwpI6FUbRv1,Linkin Park,1,2000,10.0,24.0,79,0.022,52.400000000000006,184867,93.9,0.0,9,62.3,-3.994,1,11.3,150.184,4,0.661
The Way I Am,23wfXwnsPZYe5A1xXRHb3J,Eminem,1,2000,5.0,23.0,77,14.4,78.5,290427,87.1,0.0,4,30.9,-2.692,0,26.5,87.248,4,0.315
Mary's Boy Child,4Fpd1N7fcbRLnHbsk5D4Ye,Harry Belafonte,1,2000,7.0,25.0,70,95.3,37.9,177360,10.4,1.7000000000000002,10,11.6,-18.076,1,3.63,91.717,4,0.386
Me and the Birds,4wEuNvb7oG8oZYrZPZ9rPr,Duster,1,2000,8.0,22.0,74,75.2,47.5,95227,53.1,6.34,8,53.0,-6.552,0,3.17,119.643,4,0.223
Hanging By A Moment,0wqOReZDnrefefEsrIGeR4,Lifehouse,1,2000,,,70,0.118,54.1,216067,86.4,0.0,1,8.959999999999999,-4.915,1,3.5700000000000003,124.557,4,0.435
Country Grammar (Hot Shit),3wMUvT6eIw2L5cZFG1yH9j,Nelly,1,2000,6.0,27.0,71,0.6890000000000001,86.5,287000,66.4,0.0,2,14.2,-6.822,1,10.8,162.831,4,0.565
Teenage Dirtbag,3LI4MmibTkXH5cGpCGZgyw,Wheatus,1,2000,9.0,29.0,74,36.0,61.7,241840,84.0,0.00885,4,17.9,-4.063,1,5.12,94.676,4,0.57
