track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Lean Wit Me,3oDkdAySo1VQQG0ptV7uwa,Juice WRLD,1,2018,12.0,10.0,82,4.14,66.5,175755,65.10000000000001,0.0,1,8.959999999999999,-5.515,1,15.6,163.935,4,0.237
SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,1,2018,8.0,3.0,86,0.513,83.39999999999999,312820,73.0,0.0,8,12.4,-3.714,1,22.2,155.008,4,0.446
Softcore,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,1,2018,11.0,2.0,87,4.84,57.49999999999999,206280,56.8,0.0417,9,28.6,-5.509,0,3.0,93.986,4,0.37
Babydoll,7yNf9YjeO5JXUE3JEBgnYc,Dominic Fike,1,2018,10.0,16.0,84,11.4,76.2,97960,60.4,0.0,7,2.71,-5.296,0,11.0,168.007,4,0.847
Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz,Metro Boomin & Gunna,2,2018,11.0,6.0,84,36.8,90.1,203267,46.400000000000006,0.00171,5,23.8,-9.789,0,6.45,109.004,4,0.638
God's Plan,6DCZcSspjsKoFjzjrWoCdn,Drake,1,2018,6.0,29.0,86,3.32,75.4,198973,44.9,0.0082899999999999,7,55.2,-9.211,1,10.9,77.169,4,0.357
Shake the Frost (Live),19MkwMrRjO7773zpuGss1o,Tyler Childers,1,2018,6.0,29.0,78,80.60000000000001,44.7,175120,34.1,0.000205,2,68.60000000000001,-9.769,1,4.569999999999999,138.969,4,0.371
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",1otG6j1WHNvl9WgXLWkHTo,"Kali Uchis & Tyler, The Creator & Bootsy Collins",3,2018,4.0,6.0,83,30.1,70.19999999999999,207455,65.9,0.201,4,21.8,-6.766,0,13.0,79.64,4,0.843
Hope,2ZRo7axmMPeSVUvDbGkJah,XXXTENTACION,1,2018,3.0,16.0,85,66.10000000000001,59.2,110886,45.7,0.0331,9,14.6,-6.081,0,6.03,146.04,4,0.225
Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,The Weeknd,1,2018,3.0,30.0,88,17.0,46.1,228373,59.3,0.0,1,30.7,-4.954,1,3.56,134.17,3,0.175
Reflections,2xql0pid3EUwW38AsywxhV,The Neighbourhood,1,2018,11.0,2.0,86,11.4,64.8,244013,59.4,4.62,11,11.6,-7.027,0,2.93,113.983,4,0.544
Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,Meek Mill & Drake,2,2018,11.0,30.0,81,25.9,88.9,180522,49.6,0.0,4,25.2,-6.365,0,9.05,86.003,4,0.544
Moonlight,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,1,2018,3.0,16.0,84,55.60000000000001,92.1,135090,53.7,0.404,9,10.2,-5.723,0,8.04,128.009,4,0.711
Ghost Town,7vgTNTaEz3CsBZ1N4YQalM,Kanye West & PARTYNEXTDOOR,2,2018,6.0,1.0,82,9.69,57.3,271387,54.50000000000001,0.0,7,32.9,-4.247,0,2.88,83.378,4,0.297
rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,Post Malone & 21 Savage,2,2018,4.0,27.0,85,12.4,58.5,218147,52.0,0.00701,5,13.1,-6.136,0,7.12,159.801,4,0.129
Nice For What,3CA9pLiwRIGtUBiMjbZmRw,Drake,1,2018,6.0,29.0,81,8.91,58.5,210747,90.9,0.0097,8,11.9,-6.474,1,7.07,93.372,4,0.758
BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN,Travis Scott,1,2018,8.0,3.0,83,5.3100000000000005,76.3,190557,62.8,0.0,11,11.4,-5.85,1,5.0,140.958,4,0.193
I Was Never There,1cKHdTo9u0ZymJdPGSh6nq,The Weeknd & Gesaffelstein,2,2018,3.0,30.0,87,14.2,32.300000000000004,241067,73.7,0.0162,10,16.3,-4.008,1,3.38,113.26,4,0.155
Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,Post Malone & Swae Lee,2,2018,12.0,14.0,86,55.60000000000001,76.0,158040,47.9,0.0,2,7.03,-5.574,1,4.66,89.911,4,0.913
10 Freaky Girls (with 21 Savage),0AluA5RNsa4Cx6XRhf2hWZ,Metro Boomin & 21 Savage,2,2018,11.0,6.0,80,58.8,81.0,208293,35.3,0.0,6,10.2,-9.931,0,31.0,88.031,4,0.0727
SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,1,2018,3.0,16.0,83,25.8,74.0,166606,61.3,0.372,8,12.3,-4.88,1,14.499999999999998,75.023,4,0.473
Overdue (with Travis Scott),6LyAwkJsHlW7RQ8S1cYAtM,Metro Boomin & Travis Scott,2,2018,11.0,6.0,82,73.3,63.8,166093,40.0,0.0133,11,33.4,-11.212,0,4.25,150.133,4,0.495
It's Called: Freefall,474uVhyGgK5MtY9gMcDgGl,Rainbow Kitten Surprise,1,2018,4.0,6.0,81,63.2,74.4,152293,51.6,0.0,2,60.5,-6.365,1,5.13,97.944,4,0.281
Silver Lining,0i5QVxsK3IvEDbUjTA64Li,Mt. Joy,1,2018,3.0,2.0,78,0.1139999999999999,54.1,198600,61.6,0.0001089999999999,0,15.1,-6.53,1,2.8000000000000003,144.218,4,0.203
Life Goes On,2bSk87AVkCIIC3Bcligq1z,Lil Baby & Gunna & Lil Uzi Vert,3,2018,5.0,18.0,79,0.21,71.6,247055,54.1,0.0,1,11.5,-7.909,1,14.9,139.978,4,0.387
Hex,7D7e6hm2LiNd6nLuJF6K9Q,80purppp,1,2018,3.0,12.0,82,87.2,84.5,122222,39.8,0.713,5,15.9,-15.781,1,26.8,109.996,4,0.482
Self Care,5bJ1DrEM4hNCafcDd1oxHx,Mac Miller,1,2018,8.0,3.0,80,36.7,52.0,345133,53.8,0.187,1,11.9,-8.109,1,20.6,141.894,4,0.177
Girls Need Love (with Drake) - Remix,14SaZBTjxlorHJQxXh01Hu,Summer Walker & Drake,2,2018,10.0,19.0,82,44.3,65.60000000000001,222374,43.2,0.0,6,13.2,-9.481,0,21.7,97.022,4,0.0897
Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i,Playboi Carti & Lil Uzi Vert,2,2018,5.0,11.0,80,18.8,67.30000000000001,153800,64.9,0.0,1,12.2,-8.433,0,19.6,153.075,4,0.47
Armed And Dangerous,5wujBwqG7INdStqGd4tRMX,Juice WRLD,1,2018,12.0,10.0,79,18.6,73.6,169999,67.0,0.0,10,11.4,-6.702,1,31.1,130.032,4,0.845
Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,Sheck Wes,1,2018,10.0,5.0,80,19.4,72.89999999999999,183907,62.5,0.986,4,24.8,-5.266,1,3.15,146.034,4,0.261
Small Worlds,4gT3mNJA8lnlkYFqGZ8IA2,Mac Miller,1,2018,8.0,3.0,80,81.39999999999999,51.6,271733,54.6,0.00045,5,9.95,-9.105,1,24.9,78.267,4,0.515
Russian Cream,03ThZweiBWFP8tOGsk6QMO,Key Glock,1,2018,2.0,2.0,77,11.0,86.7,142498,77.4,0.0,11,15.7,-5.791,0,31.5,130.007,4,0.549
Murder on My Mind,7eBqSVxrzQZtK2mmgRG6lC,YNW Melly,1,2018,8.0,3.0,81,14.499999999999998,75.9,268434,73.0,0.000306,0,11.0,-7.985,0,5.16,115.007,4,0.74
The Way I Talk,21LRaD9rB3v7p7DDCZsW4y,Morgan Wallen,1,2018,4.0,27.0,77,4.68,60.4,208280,87.9,0.0,4,9.09,-3.388,1,3.22,137.983,4,0.757
From the Subway Train,0qOCy2LqvdkMora7eZsJhQ,Vansire,1,2018,4.0,26.0,81,52.7,39.2,57370,42.9,1.5,5,21.7,-10.279,0,4.62,72.104,4,0.105
Better Now,7dt6x5M1jzdTEt8oCbisTK,Post Malone,1,2018,4.0,27.0,83,33.1,68.0,231267,57.8,0.0,10,13.5,-5.804,1,4.0,145.038,4,0.341
Confidence,7to68V64Cu6zk0UDo5tyw3,Ocean Alley,1,2018,3.0,9.0,82,6.370000000000001,59.0,253077,56.2,0.0,11,10.5,-9.607,0,5.050000000000001,140.835,4,0.561
Nonstop,0TlLq3lA83rQOYtrqBqSct,Drake,1,2018,6.0,29.0,81,1.65,91.2,238614,41.2,1.26,7,10.4,-8.074,1,12.3,154.983,4,0.423
Gang Shit No Lame Shit,6gbiTbclnHlmSIPfmF2zEc,Key Glock,1,2018,11.0,23.0,79,3.94,82.8,131600,43.4,0.0,5,8.06,-10.609,1,30.1,115.071,4,0.38
Look Back at It,3Ol2xnObFdKV9pmRD2t9x8,A Boogie Wit da Hoodie,1,2018,12.0,21.0,79,40.7,79.10000000000001,179449,58.7,0.0,3,14.8,-5.075,0,4.130000000000001,96.057,4,0.536
Falling Down - Bonus Track,4jvjzW7Hm0yK4LvvE0Paz9,Lil Peep & XXXTENTACION,2,2018,11.0,9.0,82,1.7500000000000002,66.9,196400,57.4,0.294,4,14.6,-6.442,0,2.86,120.013,4,0.273
5% TINT,11kDth1aKUEUMq9r1pqyds,Travis Scott,1,2018,8.0,3.0,81,17.299999999999997,71.2,196138,48.1,0.0,4,24.1,-5.415,0,4.87,140.0,4,0.062
Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,1,2018,11.0,16.0,87,74.0,65.2,169354,55.7,0.0,1,12.4,-5.714,0,3.18,150.073,4,0.483
Santa's Coming for Us,1N1ZpYUJc9fwrqk53FGgWv,Sia,1,2018,11.0,1.0,84,2.15,54.7,205267,81.39999999999999,0.0,1,4.75,-6.191,1,12.0,92.986,4,0.724
Stir Fry,2UVbBKQOdFAekPTRsnkzcf,Migos,1,2018,1.0,26.0,78,0.263,81.69999999999999,190288,81.6,0.0,2,15.9,-5.402,1,26.9,181.982,4,0.508
Sundress,2aPTvyE09vUCRwVvj0I8WK,A$AP Rocky,1,2018,11.0,20.0,80,18.1,72.1,158206,70.7,0.000368,6,14.3,-6.364,1,5.949999999999999,125.005,4,0.743
Happier,7BqHUALzNBTanL6OvsqmC1,Marshmello & Bastille,2,2018,8.0,17.0,85,19.1,68.7,214290,79.2,0.0,5,16.7,-2.749,1,4.52,100.011,4,0.671
Youngblood,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,1,2018,6.0,15.0,84,1.69,59.6,203418,85.39999999999999,0.0,7,12.4,-5.114,0,46.3,120.274,4,0.152
Dead To Me,6LOZws7T3jqZz78unPgFF9,Kali Uchis,1,2018,4.0,6.0,79,43.2,67.5,199506,76.1,0.0,4,10.2,-4.469,0,4.66,119.001,4,0.428
Prom Queen,6MpCaSIOfqBqbMED4kXgNY,Beach Bunny,1,2018,8.0,10.0,82,0.0391,52.8,136562,79.7,1.1,4,14.000000000000002,-7.487,1,4.8500000000000005,143.785,4,0.751
Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky & Skepta,2,2018,5.0,25.0,84,6.09,85.39999999999999,205040,56.89999999999999,8.16,5,10.0,-8.151,0,10.6,80.015,4,0.294
Taking A Walk,6vSRW8utiYAdoCfJG2v86r,Trippie Redd,1,2018,8.0,10.0,77,67.80000000000001,76.4,121680,52.6,0.0,0,16.3,-6.381,0,5.44,81.004,4,0.323
Kevin’s Heart,6tZ3b7ik1QDXFAZlXib0YZ,J. Cole,1,2018,4.0,20.0,76,48.2,82.89999999999999,200310,52.7,0.0,6,63.1,-6.644,0,36.7,116.079,4,0.475
Nuketown (feat. Juice WRLD),74lnM5V6ecvoTPV0fvptx9,Ski Mask The Slump God & Juice WRLD,2,2018,11.0,30.0,76,11.3,80.80000000000001,166400,61.7,0.0,10,73.4,-9.32,0,44.2,149.962,4,0.632
Deep,3LfHBTYZBTqmz43tvVXJBd,Summer Walker,1,2018,10.0,19.0,80,62.6,64.60000000000001,92093,33.5,0.0013,3,10.7,-9.915,0,24.7,167.927,4,0.419
Fell In Luv (feat. Bryson Tiller),1s9DTymg5UQrdorZf43JQm,Playboi Carti & Bryson Tiller,2,2018,5.0,11.0,78,2.73,65.7,206333,66.8,0.0,2,32.0,-6.208,1,13.6,162.997,4,0.227
CAN'T SAY,27a1mYSG5tYg7dmEjWBcmL,Travis Scott,1,2018,8.0,3.0,80,20.1,70.19999999999999,198408,70.8,0.0,10,11.8,-5.366,0,5.47,147.98,4,0.713
Hide (feat. Seezyn),6rz0dTA0PdhXImFV5EjM0w,Juice WRLD & Seezyn,2,2018,12.0,14.0,78,6.22,71.5,205800,63.9,0.0,5,15.7,-5.017,0,7.52,149.996,4,0.151
Wasted (feat. Lil Uzi Vert),1a7WZZZH7LzyvorhpOJFTe,Juice WRLD & Lil Uzi Vert,2,2018,12.0,10.0,78,3.81,74.2,258475,57.9,0.0,0,9.52,-5.024,1,20.200000000000003,144.994,4,0.502
I Like Me Better,0EcQcdcbQeVJn9fknj44Be,Lauv,1,2018,5.0,31.0,84,53.400000000000006,75.3,197437,50.5,0.000258,9,10.4,-7.621,1,25.5,91.972,4,0.419
Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,1,2018,2.0,9.0,82,1.02,70.5,299960,71.2,0.0854999999999999,6,10.0,-6.156,1,3.85,97.512,4,0.62
The Middle,09IStsImFySgyp0pIQdqAc,Zedd & Maren Morris & Grey,3,2018,1.0,23.0,82,17.1,75.3,184732,65.7,0.0,7,11.2,-3.061,1,4.49,107.01,4,0.437
One Night Only,74fQgHleHZ4V7Gm1XYcGkj,Sonder,1,2018,2.0,9.0,76,26.3,87.4,195910,40.2,0.094,4,14.7,-5.786,1,6.909999999999999,119.99,4,0.764
High Hopes,1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,1,2018,6.0,22.0,82,19.3,57.9,190947,90.4,0.0,5,6.4,-2.729,1,6.18,82.014,4,0.681
worldstar money (interlude),0baNzeUcPQnQSagpe8T0mD,Joji,1,2018,2.0,14.0,79,96.4,57.7,126312,38.7,70.5,7,20.8,-8.607,1,27.4,146.565,1,0.459
Me and My Husband,3pANfZVFdtuVnJsE6xa5Ox,Mitski,1,2018,8.0,17.0,79,4.67,49.7,137142,63.8,0.0,1,38.5,-5.31,1,2.74,172.01,4,0.77
Unbothered,5hwUsRKvnO5yThjVrxHQVt,Ski Mask The Slump God,1,2018,11.0,30.0,77,22.2,88.4,138427,44.5,0.0,1,11.2,-10.58,0,41.8,125.008,4,0.851
Attention,5cF0dROlMOK5uNZtivgu50,Charlie Puth,1,2018,5.0,11.0,87,10.9,77.5,208787,61.3,0.00233,3,13.4,-4.586,0,5.42,100.066,4,0.797
Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,Gucci Mane & Bruno Mars & Kodak Black,3,2018,9.0,14.0,80,0.381,80.0,204665,57.8,0.0,4,35.9,-5.144,0,4.8500000000000005,143.01,4,0.367
Faucet Failure,1ThmUihH9dF8EV08ku5AXN,Ski Mask The Slump God,1,2018,11.0,30.0,76,11.1,93.5,145627,55.2,0.0,10,9.52,-9.373,0,33.5,99.993,4,0.615
Candy Paint,32lItqlMi4LBhb4k0BaSaC,Post Malone,1,2018,4.0,27.0,78,64.0,66.4,227533,66.7,0.000122,4,7.53,-5.941,1,15.4,180.064,4,0.381
SKELETONS,6NMtzpDQBTOfJwMzgMX0zl,Travis Scott,1,2018,8.0,3.0,78,0.146,46.0,145588,68.60000000000001,0.0,0,37.5,-5.948,0,3.67,148.054,4,0.252
Eastside (with Halsey & Khalid),7FGq80cy8juXBCD2nrqdWU,benny blanco & Halsey & Khalid,3,2018,12.0,7.0,82,54.900000000000006,63.2,170770,68.60000000000001,0.0,6,20.0,-7.665,0,24.3,89.949,4,0.329
ZEZE (feat. Travis Scott & Offset),0FZ4Dmg8jJJAPJnvBIzD9z,Kodak Black & Offset & Travis Scott,3,2018,12.0,14.0,79,5.21,86.1,228760,60.3,0.0,8,9.24,-5.788,0,17.599999999999998,98.043,4,0.504
R.I.P.,3L0IKstjUgDFVQAbQIRZRv,Playboi Carti,1,2018,5.0,11.0,78,1.1900000000000002,72.5,192027,72.5,0.0,8,8.6,-6.067,0,15.9,140.003,4,0.515
Shallow,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga & Bradley Cooper,2,2018,10.0,5.0,86,37.1,57.2,215733,38.5,0.0,7,23.1,-6.362,1,3.08,95.799,4,0.323
can't leave without it,0hPLZrnDgtKxrym1BHjDhd,21 Savage,1,2018,12.0,21.0,77,11.1,87.2,205352,59.1,0.0,6,14.4,-6.952,0,35.9,131.982,4,0.696
Ready (feat. Gunna),4F6yN5FsFW10Ucx7cLCzBh,Lil Baby & Gunna,2,2018,11.0,30.0,75,27.700000000000003,79.3,213287,39.5,0.0014,1,10.9,-5.578,1,38.5,77.027,4,0.129
Black & White,1fCeXjoRExPP2qwSBh2aST,Juice WRLD,1,2018,12.0,10.0,76,8.02,77.60000000000001,186945,73.6,0.0,7,15.9,-4.612,1,24.7,147.946,4,0.233
Cozy Little Christmas,02FaKXXL7KUtRc7K0k54tL,Katy Perry,1,2018,11.0,15.0,80,12.8,77.4,182521,60.8,0.0,7,8.95,-6.264,1,12.8,137.494,4,0.56
Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,Post Malone & Ty Dolla $ign,2,2018,4.0,27.0,79,54.6,75.0,221440,56.00000000000001,0.0,8,11.1,-8.094,1,10.5,140.06,4,0.459
Nobody,2P5yIMu2DNeMXTyOANKS6k,Mitski,1,2018,8.0,17.0,79,7.000000000000001,39.8,193429,71.7,0.0,0,8.5,-5.253,1,3.98,117.296,4,0.487
Foreign,500l6Cwe40hkPqS7Sf7ufY,Playboi Carti,1,2018,5.0,11.0,75,9.06,76.2,142893,70.5,0.0,6,17.0,-5.195,0,16.400000000000002,122.955,4,0.264
Neva Cared,3UnYMo1aeD0o8VtHy3R8cs,Polo G,1,2018,3.0,11.0,75,2.13,82.19999999999999,186000,35.0,0.0,1,7.57,-12.207,0,57.4,77.528,4,0.346
Dirty Love,2bsC6KLZ6a9v6zdoDkziBL,Mt. Joy,1,2018,3.0,2.0,75,59.5,77.4,164627,43.9,0.127,5,10.9,-7.612,0,3.64,125.085,4,0.661
Up Down (feat. Florida Georgia Line),3EWMoDIm6lzuR0zQKtuCJX,Morgan Wallen & Florida Georgia Line,2,2018,4.0,27.0,74,8.129999999999999,58.9,197253,88.2,0.0,6,14.6,-3.039,1,3.5000000000000004,129.915,4,0.793
All Mine,3U21A07gAloCc4P7J8rxcn,Kanye West,1,2018,6.0,1.0,78,12.3,92.5,145507,31.0,0.0,11,9.31,-6.531,0,29.1,121.927,4,0.291
Hurt Me,3XRQT7EoS4U87rUuJwg5P3,Juice WRLD,1,2018,12.0,10.0,75,12.8,62.0,122285,45.1,0.0,6,37.3,-7.623,1,17.0,156.906,4,0.294
Long Time - Intro,4IO2X2YoXoUMv0M2rwomLC,Playboi Carti,1,2018,5.0,11.0,75,28.3,47.2,211773,86.1,0.0,4,83.0,-3.966,0,4.47,144.077,4,0.358
YEAH RIGHT,1VGzxJnVQND7Cg5H5wGj14,Joji,1,2018,10.0,26.0,79,61.9,67.2,174358,58.8,24.1,1,9.92,-9.573,1,13.3,169.033,4,0.204
Charleston Girl (Live),3R6yNicsZrWF8ybl02imcB,Tyler Childers,1,2018,6.0,29.0,72,74.8,37.4,179720,58.5,0.0,8,82.1,-9.436,1,5.4,176.859,4,0.654
BAD!,22An65gG31JLf9n18qjdhZ,XXXTENTACION,1,2018,12.0,7.0,78,6.43,78.0,94246,49.2,3.1300000000000003,5,17.4,-3.4,0,6.710000000000001,143.983,4,0.374
Finesse,2WP8G2pdddDmnh1xbfKBOI,Drake,1,2018,6.0,29.0,78,13.3,80.7,182080,31.9,0.0338,0,10.1,-8.152,0,5.81,94.992,4,0.299
Natural,2FY7b99s15jUprqC0M5NCT,Imagine Dragons,1,2018,11.0,9.0,83,21.7,70.39999999999999,189467,61.1,0.0,2,8.12,-6.112,1,4.09,100.0,4,0.22
If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF,Alec Benjamin,1,2018,11.0,16.0,80,69.8,65.60000000000001,181522,57.7,0.0,10,29.6,-5.566,0,8.02,173.094,4,0.861
Dancing On My Own,2BOqDYLOJBiMOXShCV1neZ,Calum Scott,1,2018,3.0,9.0,83,83.7,68.10000000000001,260285,17.4,0.00335,1,9.83,-8.745,1,3.15,112.672,4,0.231
4EVER,5mIOsPuQdXchVY0jB5NO9Q,Clairo,1,2018,4.0,27.0,75,4.9,75.0,159595,58.5,0.5519999999999999,9,15.5,-7.576,0,2.85,102.331,4,0.584
Close Friends (Lil Baby & Gunna),5nzhL67GpF9szXWg5y509A,Lil Baby,1,2018,10.0,5.0,76,5.09,67.60000000000001,203881,57.8,0.0,10,7.960000000000001,-4.669,0,37.5,158.896,4,0.698
You Say,6Up545NUflOiXo8cEraH49,Lauren Daigle,1,2018,9.0,7.0,77,68.2,49.4,274693,63.2,0.0,5,8.690000000000001,-6.89,1,3.42,147.873,4,0.0797
REEL IT IN,5qHirGR7M9tdm6C17DlzSY,Aminé,1,2018,8.0,15.0,77,7.3,75.4,121347,34.2,0.0,10,19.3,-8.677,0,9.91,128.981,4,0.423
ASTROTHUNDER,4MXhiYIRDMGAuvZc5IFTwC,Travis Scott,1,2018,8.0,3.0,78,14.2,70.0,142969,46.0,0.00481,4,11.1,-8.111,0,6.61,151.901,4,0.286
1400 / 999 Freestyle (feat. Juice WRLD),0axBgt9y0GvMCLuRl2xBKG,Trippie Redd & Juice WRLD,2,2018,11.0,9.0,75,0.79,82.3,175954,57.2,0.0,6,11.3,-6.067,0,8.649999999999999,141.996,4,0.568
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,Calvin Harris & Dua Lipa,2,2018,4.0,6.0,86,3.7,79.10000000000001,214847,86.2,0.00219,9,8.14,-3.24,0,11.0,123.994,4,0.592
Come Back to Earth,01z2fBGB8Hl3Jd3zXe4IXR,Mac Miller,1,2018,8.0,3.0,75,89.0,27.200000000000003,161840,23.8,0.925,2,27.500000000000004,-12.148,0,3.49,83.507,4,0.119
Session 32,2ktg2oZDyFAX3iY1QNkXl5,Summer Walker,1,2018,4.0,5.0,77,89.4,57.4,98027,12.3,0.111,1,11.8,-13.959,1,19.6,115.431,3,0.117
Casper,1B4gJRq61xTs6r1O0Uq2iY,Takeoff,1,2018,11.0,2.0,75,52.5,92.1,197079,60.7,0.000112,1,12.3,-7.397,1,20.9,140.071,4,0.753
Lights Are On,4IhTXiZLKATmwhMZIb1GQN,Tom Rosenthal,1,2018,10.0,26.0,81,98.1,44.0,193749,4.0,46.5,3,11.1,-16.887,1,3.22,135.965,4,0.249
