track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
No Role Modelz,68Dni7IE4VyPkTOH9mRWHr,J. Cole,1,2014,12.0,9.0,91,32.4,69.0,292799,52.1,0.0,10,5.34,-8.492,0,33.900000000000006,100.028,4,0.494
Santa Tell Me,0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,1,2014,11.0,24.0,94,4.89,52.5,204093,62.1,0.0,7,29.4,-7.364,1,11.6,191.9,4,0.591
Lovers Rock,6dBUzqjtbnIa1TwYbyw5CM,TV Girl,1,2014,6.0,5.0,90,0.000753,55.900000000000006,213920,87.1,0.545,5,9.6,-5.338,0,3.97,104.97,4,0.572
Wet Dreamz,4tqcoej1zPvwePZCzuAjJd,J. Cole,1,2014,12.0,9.0,86,6.97,49.5,239267,72.2,0.0,6,11.3,-8.108,0,35.7,175.627,4,0.539
I Love You So,4SqWKzw0CbA05TGszDgMlc,The Walters,1,2014,11.0,28.0,89,58.3,57.49999999999999,160240,64.8,0.0,10,11.5,-4.891,1,3.58,75.977,4,0.466
Work Song,5TgEJ62DOzBpGxZ7WRsrqb,Hozier,1,2014,9.0,19.0,81,74.9,53.1,229720,36.3,0.0,10,11.2,-7.672,1,6.08,121.412,4,0.259
Riptide,3JvrhDOgAt6p7K8mDyZwRd,Vance Joy,1,2014,9.0,9.0,82,43.1,48.4,204280,73.1,0.0,1,15.1,-6.694,1,3.790000000000001,101.654,4,0.51
Blank Space,1p80LdxRV74UKvL8gnD7ky,Taylor Swift,1,2014,10.0,27.0,79,8.5,75.3,231827,67.80000000000001,0.000164,5,13.0,-5.421,1,6.44,96.006,4,0.583
Take Me to Church,1CS7Sd1u5tWkstBhpssyjP,Hozier,1,2014,9.0,19.0,80,63.4,56.6,241693,66.4,0.0,4,11.6,-5.303,0,4.64,128.945,4,0.437
Style,4lIxdJw6W3Fg4vUIYCB0S5,Taylor Swift,1,2014,10.0,27.0,79,0.253,59.8,231000,78.60000000000001,0.16,2,11.7,-5.572,1,3.83,95.019,4,0.456
Chamber Of Reflection,7H7NyZ3G075GqPx2evsfeb,Mac DeMarco,1,2014,4.0,1.0,84,26.200000000000003,53.8,231724,55.7,91.4,11,10.2,-8.678,1,9.14,131.03,4,0.506
West Coast,5Y6nVaayzitvsD5F7nr3DV,Lana Del Rey,1,2014,1.0,1.0,86,19.4,52.7,256760,59.1,1.94,6,9.07,-7.664,0,3.96,123.167,4,0.461
Tumblr Girls (feat. Christoph Andersson),4Fv6wNYUixnYkj3Dgfrls8,G-Eazy & Christoph Andersson,2,2014,6.0,20.0,83,10.1,49.0,255680,37.3,0.0105,8,12.8,-9.762,1,26.0,121.889,4,0.346
Love Yourz,2e3Ea0o24lReQFR4FA7yXH,J. Cole,1,2014,12.0,9.0,80,58.9,67.7,211497,63.8,0.0,8,19.3,-8.631,1,33.300000000000004,82.81,4,0.435
Maps,4gbVRS8gloEluzf0GzDOFc,Maroon 5,1,2014,9.0,2.0,87,2.0500000000000003,74.2,189960,71.3,0.0,1,5.9,-5.522,0,3.03,120.032,4,0.879
Baby It's Cold Outside (with Michael Bublé),0Ie5uiv54KgCr7P4sYDTHl,Idina Menzel & Michael Bublé,2,2014,10.0,10.0,82,64.7,55.3,166147,47.6,0.0,0,28.1,-8.869,1,6.49,113.401,3,0.558
Brooklyn Baby,1NZs6n6hl8UuMaX0UC0YTz,Lana Del Rey,1,2014,1.0,1.0,84,54.2,40.400000000000006,351640,66.4,0.402,1,11.0,-6.698,1,4.07,107.747,4,0.0949
After Dark,2LKOHdMsL0K9KwcPRlJK2v,Mr.Kitty,1,2014,10.0,6.0,84,6.959999999999999,58.5,259147,59.5,26.6,8,8.37,-10.444,1,3.28,140.037,4,0.039
The Blonde,72cGBEqu7RitIOoACXYjfR,TV Girl,1,2014,6.0,5.0,80,22.5,50.1,227760,54.7,91.2,1,28.8,-7.961,0,2.43,87.692,4,0.225
Me and My Kind,4rW9EUFaMSNVY8JhbqrB6z,Cody Johnson,1,2014,1.0,14.0,77,8.35,58.8,156200,80.7,0.0,2,10.9,-3.426,1,2.83,110.014,4,0.674
First Love/Late Spring,3sslYZcFKtUvIEWN9lADgr,Mitski,1,2014,11.0,11.0,81,0.0825,44.5,278640,54.3,1.37,0,20.200000000000003,-8.196,1,2.72,99.963,4,0.102
Like Real People Do,57V4uc2b2diZ4RPHXWecb9,Hozier,1,2014,9.0,19.0,76,92.1,53.900000000000006,198027,17.9,39.3,7,10.6,-14.33,1,3.09,140.01,3,0.145
Time of Our Lives,2bJvI42r8EF3wxjOuDav4r,Pitbull & Ne-Yo,2,2014,11.0,21.0,83,9.21,72.1,229360,80.2,0.0,1,69.39999999999999,-5.797,1,5.83,124.022,4,0.724
Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,1,2014,12.0,2.0,85,0.701,57.8,199080,86.6,0.0,1,25.7,-3.804,1,6.19,128.038,4,0.619
Shake It Off,5xTtaWoae3wi06K5WfVUUH,Taylor Swift,1,2014,10.0,27.0,75,5.609999999999999,64.7,219200,78.5,0.0,7,14.8,-5.414,1,16.5,160.015,4,0.943
Habits (Stay High),14OxJlLdcHNpgsm4DRwDOB,Tove Lo,1,2014,1.0,1.0,77,7.02,72.89999999999999,209160,65.0,0.00669,5,8.290000000000001,-3.539,1,3.1300000000000003,110.02,4,0.347
