track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,1,2013,4.0,19.0,93,4.95,61.2,240400,80.7,1.77,10,10.1,-2.81,1,3.36,124.053,4,0.398
Underneath the Tree,3YZE5qDV7u1ZD1gZc47ZeR,Kelly Clarkson,1,2013,10.0,29.0,84,0.128,50.9,229640,81.2,0.00199,8,21.4,-5.439,1,5.37,159.878,4,0.689
I Wanna Be Yours,5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,1,2013,9.0,9.0,95,13.6,46.400000000000006,183956,41.7,2.2,0,9.74,-9.345,0,2.56,67.528,4,0.479
Break from Toronto,5fEB6ZmVkg63GZg9qO86jh,PARTYNEXTDOOR,1,2013,7.0,1.0,87,1.99,59.5,99213,67.80000000000001,0.3889999999999999,9,41.8,-5.18,1,3.35,117.067,4,0.259
Love Me,2XHzzp1j4IfTNp1FTn7YFg,Lil Wayne & Drake & Future,3,2013,1.0,1.0,86,1.25,66.9,255053,63.4,0.0,11,9.46,-6.476,1,3.27,124.906,4,0.496
Bound 2,3sNVsP50132BTNlImLx70i,Kanye West,1,2013,6.0,18.0,87,14.499999999999998,36.7,229147,66.5,0.0,1,11.3,-2.821,1,4.65,148.913,4,0.31
Why'd You Only Call Me When You're High?,086myS9r57YsLbJpU0TgK9,Arctic Monkeys,1,2013,9.0,9.0,90,4.83,69.1,161124,63.1,0.00113,2,10.4,-6.478,1,3.68,92.004,4,0.8
Cigarette Daydreams,2tznHmp70DxMyr2XhWLOW0,Cage The Elephant,1,2013,10.0,8.0,81,8.07,63.6,208760,67.60000000000001,0.0,2,8.309999999999999,-3.442,1,2.63,113.98,4,0.273
i was all over her,7svpAkwc6xaSxlbZ7V7JiS,salvia palth,1,2013,1.0,1.0,84,78.8,52.900000000000006,161463,35.3,85.3,7,11.6,-12.835,1,2.92,104.557,4,0.0601
Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,1,2013,9.0,9.0,90,18.6,54.8,272394,53.2,0.0263,5,21.7,-7.596,1,3.2300000000000004,85.03,4,0.405
Power Trip (feat. Miguel),2uwnP6tZVVmTovzX5ELooy,J. Cole & Miguel,2,2013,6.0,18.0,81,32.4,66.7,241160,60.8,0.0197999999999999,1,42.6,-7.054,1,21.6,99.992,4,0.475
3005,5cc9Zbfp9u10sfJeKZ3h16,Childish Gambino,1,2013,12.0,10.0,81,11.2,66.4,234215,44.7,0.0,6,9.1,-7.272,0,28.9,83.138,4,0.659
Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,Lana Del Rey,1,2013,1.0,1.0,87,26.200000000000003,32.4,236053,41.6,0.00369,11,11.0,-8.92,0,3.68,113.986,4,0.151
Wagon Wheel,3xdjjKMcMOFgo1eQrfbogM,Darius Rucker,1,2013,1.0,1.0,80,45.5,53.7,298373,66.0,0.0,9,13.5,-7.174,1,2.96,148.096,4,0.574
Always Forever,2enPRFda84VE2wtI8c86Uf,Cults,1,2013,10.0,15.0,82,0.181,17.4,223747,74.2,28.1,8,19.8,-5.93,1,4.8500000000000005,163.378,4,0.36
