track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Everlong,5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,1,1997,5.0,20.0,87,0.00599,41.3,250547,88.1,0.0308,11,8.05,-5.541,0,3.67,158.066,4,0.364
No Surprises,10nyNJ6zNy2YVYLrcwLccB,Radiohead,1,1997,5.0,28.0,85,5.7700000000000005,25.5,229120,39.3,0.361,5,11.3,-10.654,1,2.78,76.426,4,0.118
Hypnotize - 2014 Remaster,7KwZNVEaqikRSBSpyhXK2j,The Notorious B.I.G.,1,1997,3.0,4.0,83,14.499999999999998,90.1,229827,69.69999999999999,0.0,9,28.7,-3.439,1,28.000000000000004,93.941,4,0.67
Kiss Me,754kgU5rWscRTfvlsuEwFp,Sixpence None The Richer,1,1997,11.0,22.0,83,2.3,52.6,208680,74.9,0.000176,3,6.92,-6.964,1,2.83,99.982,4,0.421
Be Quiet and Drive (Far Away),4Uiw0Sl9yskBaC6P4DcdVD,Deftones,1,1997,10.0,27.0,79,0.000991,20.6,299867,96.5,82.69999999999999,1,36.7,-5.116,1,7.9,92.615,4,0.168
My Own Summer (Shove It),1158ckiB5S4cpsdYHDB9IF,Deftones,1,1997,10.0,27.0,79,0.00133,44.3,214760,78.10000000000001,20.5,1,16.6,-4.277,1,3.77,71.841,4,0.372
Karma Police,63OQupATfueTdZMWTxW03A,Radiohead,1,1997,5.0,28.0,82,6.38,36.0,264067,50.1,0.00932,7,17.2,-9.129,1,2.58,74.807,4,0.324
Good Riddance (Time of Your Life),6ORqU0bHbVCRjXm9AjyHyZ,Green Day,1,1997,10.0,14.0,82,18.3,47.5,153467,43.2,0.0,7,16.1,-7.844,1,3.02,94.605,4,0.648
Semi-Charmed Life,42et6fnHCw1HIPSrdPprMl,Third Eye Blind,1,1997,4.0,8.0,76,0.832,64.0,268360,86.4,0.0,7,12.3,-6.576,1,3.14,102.026,4,0.701
My Hero,4dVbhS6OiYvFikshyaQaCN,Foo Fighters,1,1997,5.0,20.0,78,0.0062,39.8,260027,92.7,0.0177,9,5.75,-4.212,1,5.67,77.106,4,0.311
