track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Touch of Grey - 2013 Remaster,0mJQlCl9YgxW7kyeltNiVk,Grateful Dead,1,1987,,,59,7.85,61.2,350862,69.6,0.00094,11,14.000000000000002,-11.34,1,3.53,159.829,4,0.849
Still of the Night - 2018 Remaster,40GS2O35HIqhOVCFZZTfFF,Whitesnake,1,1987,4.0,7.0,58,0.235,33.4,397768,85.39999999999999,0.1139999999999999,4,15.8,-7.531,0,4.94,100.175,4,0.284
Rockin' Around The Christmas Tree,5gpImN0eqlucE3a3r121SF,Mel & Kim,1,1987,11.0,23.0,67,65.0,57.8,223951,58.9,0.0,10,20.9,-10.795,1,10.8,144.148,4,0.657
Panic - 2011 Remaster,64D3dzWyj0GpQT1AHx4kbK,The Smiths,1,1987,,,68,1.7500000000000002,53.0,140507,86.1,1.77,7,8.57,-4.67,1,3.72,130.476,4,0.844
Sweetest Thing,7ndGFo9nZ108KPgXtfYWCe,U2,1,1987,3.0,3.0,70,4.37,52.400000000000006,184543,64.1,0.00278,0,15.9,-8.967,1,4.97,141.65,4,0.482
I Told You So,6QUEB3DDAD7oJhbIZF2v4Y,Randy Travis,1,1987,5.0,4.0,59,18.2,61.5,219507,34.7,0.0,9,12.5,-9.596,1,2.59,78.994,4,0.273
Boyz-N-The-Hood,5RGXoZt1qxmAErdhbyKJKq,Eazy-E,1,1987,1.0,1.0,64,4.17,78.5,339893,47.9,0.0034999999999999,3,33.4,-10.247,1,36.2,87.691,4,0.727
Ask - 2011 Remaster,2AdRSHeYmDGMrgIfiS2w7K,The Smiths,1,1987,,,66,38.7,45.3,198147,98.6,0.0,7,42.2,-5.768,1,11.9,166.594,4,0.455
This Night Has Opened My Eyes - 2011 Remaster,2Yf0HjCklkx54C4wQzhvzH,The Smiths,1,1987,,,64,0.102,69.6,221533,62.8,42.8,2,27.200000000000003,-8.407,1,2.74,100.038,4,0.701
Cherry Bomb,43oPpqzWPSZmeiwYicmzjG,John Mellencamp,1,1987,,,62,5.09,74.4,287107,94.5,0.000141,7,4.35,-3.266,1,2.86,113.882,4,0.961
Nightrain,7CBFRsUz1pz1cS12soVhih,Guns N' Roses,1,1987,7.0,21.0,68,13.0,39.4,268213,99.5,0.459,1,26.3,-4.946,1,10.5,148.196,4,0.199
The One I Love - Remastered 2012,2fdfsGuqb6SBX5ocoBWHUd,R.E.M.,1,1987,9.0,1.0,69,0.0395,48.8,197800,84.0,0.000121,2,34.599999999999994,-4.626,1,3.56,127.862,4,0.559
Make It Last Forever (with Jacci McGhee),7vVIj8Tm1wCawjvwVZdeLD,Keith Sweat & Jacci McGhee,2,1987,,,59,3.25,49.4,296400,51.1,0.0,4,64.1,-12.054,0,8.25,168.255,4,0.506
¡Ay Amor!,0fC6Szw2CX8XZYsydOLmVC,Ana Gabriel,1,1987,10.0,6.0,72,46.3,48.5,201040,52.8,0.0,6,7.55,-12.048,1,3.31,149.119,4,0.383
Beds Are Burning - Remastered,1CtAzw53AIXKjAemxy4b1j,Midnight Oil,1,1987,10.0,2.0,74,0.787,75.3,255680,42.7,0.065,0,5.800000000000001,-11.112,1,3.87,119.18,4,0.295
Girlfriend in a Coma - 2011 Remaster,01q4ccXbvPlCwZ1fPiFaeM,The Smiths,1,1987,9.0,28.0,66,12.6,68.0,122760,62.6,0.00013,7,9.95,-8.519,1,2.55,104.333,4,0.96
I Want to Be Your Man - Remastered Version,7lJgjvQRJEXcdu19n3Zn5T,Roger,1,1987,,,58,4.68,40.8,251333,51.3,0.0,8,11.2,-12.146,1,7.62,81.925,4,0.426
Lips Like Sugar,3Oa8vnNXStoOHLbJwwMEDP,Echo & the Bunnymen,1,1987,7.0,6.0,56,0.4479999999999999,55.2,291866,93.4,2.12,4,25.8,-4.039,1,2.99,130.001,4,0.863
Heaven Is A Place On Earth,58mFu3oIpBa0HLNeJIxsw3,Belinda Carlisle,1,1987,10.0,5.0,58,3.1,64.0,247293,81.0,0.000222,4,4.92,-10.19,1,3.3000000000000003,122.868,4,0.804
No Nos Vamos a Olvidar,5n3wmq8bfX0Kq2PHsAtIpm,Bronco,1,1987,,,66,19.4,46.6,215747,50.6,0.000196,7,33.800000000000004,-13.023,1,2.8400000000000003,77.422,4,0.696
"(I've Had) The Time Of My Life - From ""Dirty Dancing"" Soundtrack",6W7ztLBiRzBN46ZaPAcQ0F,Bill Medley & Jennifer Warnes,2,1987,9.0,24.0,69,4.04,69.69999999999999,290333,66.9,0.897,6,6.54,-12.723,0,4.06,108.506,4,0.486
All My Ex's Live In Texas,7k1Xm1wy00hCKJDYJL5p1n,George Strait,1,1987,1.0,1.0,57,21.7,76.4,200827,33.300000000000004,0.00102,9,11.0,-15.921,1,3.08,130.541,4,0.738
Angel,3kfXUGIdBNpyr2gBvU3Guj,Aerosmith,1,1987,1.0,1.0,64,30.4,23.9,308907,81.89999999999999,0.0,3,8.55,-3.583,1,3.93,171.449,4,0.439
Man in the Mirror - 2012 Remaster,3c7Ctlw9MKlIQPxRH3fOTt,Michael Jackson,1,1987,8.0,31.0,64,52.0,80.80000000000001,318680,81.2,0.00791,8,13.4,-5.012,1,3.81,100.331,4,0.269
Bad - 2012 Remaster,2gSNBigeWMVtY3QBIvPAEc,Michael Jackson,1,1987,8.0,31.0,65,0.462,78.7,247360,88.9,42.3,8,6.65,-3.786,1,3.97,114.091,4,0.394
Eighteen Wheels And A Dozen Roses,6EGRx5TVuHAsmy3JKb8SRC,Kathy Mattea,1,1987,1.0,1.0,59,6.84,64.7,203400,60.0,0.0112,8,7.380000000000001,-13.625,1,2.6100000000000003,139.274,4,0.961
Triste canción,11dn3mAagE0hOvd35rBNeV,El Tri,1,1987,6.0,10.0,71,7.62,40.1,342520,93.7,0.154,2,26.9,-6.243,0,16.400000000000002,148.036,4,0.696
Have A Little Faith In Me,23EgnmfkdOsDK96ftbVv0Q,John Hiatt,1,1987,1.0,1.0,56,73.6,44.6,245000,41.0,0.0,0,12.2,-11.431,1,2.89,156.274,4,0.318
Mujeres Divinas,3KapNGuqWYFl9gBfJz9tOT,Vicente Fernández,1,1987,1.0,25.0,72,55.2,52.8,193333,30.2,0.0052,5,26.9,-9.577,0,6.74,140.963,3,0.616
Half a Person - 2011 Remaster,3ccAZx3wLZDVB2Nq6rikf9,The Smiths,1,1987,,,62,2.66,60.8,218440,73.0,0.0,6,5.65,-8.698,0,2.91,120.601,4,0.614
La Bamba,0uMMLry3hzWGn3q3loqMkm,Los Lobos,1,1987,6.0,20.0,69,14.4,50.6,174187,76.4,0.025,0,24.7,-12.239,1,4.6,156.336,4,0.868
Big Love - 2017 Remaster,0hOA8SoraNo2ZP1amtVYnY,Fleetwood Mac,1,1987,4.0,13.0,65,2.91,70.89999999999999,223733,69.89999999999999,29.5,10,6.73,-11.905,0,4.66,125.377,4,0.592
"She's Like the Wind (feat. Wendy Fraser) - From ""Dirty Dancing"" Soundtrack",7BdXRaSlGAzhySfuW3y8h5,Patrick Swayze & Wendy Fraser,2,1987,9.0,24.0,70,25.6,58.6,232907,33.1,0.00167,4,18.0,-14.677,0,2.95,124.915,4,0.223
Englishman In New York,4KFM3A5QF2IMcc6nHsu3Wp,Sting,1,1987,1.0,1.0,75,39.6,67.4,267267,34.7,0.00105,9,9.16,-17.707,1,3.64,102.013,4,0.647
Fue Un Juego,3wCscrdOfNDrfhmqcrLPFq,Los Temerarios,1,1987,1.0,1.0,61,12.8,62.5,167067,64.8,0.00368,2,29.3,-8.147,1,3.0700000000000003,124.123,4,0.56
Going Up The Country,57460SJgSpCXaRJ9YIYHxy,Canned Heat,1,1987,1.0,1.0,62,80.60000000000001,65.3,171373,23.9,1.46,5,13.2,-18.54,0,4.53,80.392,4,0.765
"Non, je ne regrette rien",3dkIE8P7hvl3tHl9KSb6dA,Édith Piaf,1,1987,10.0,31.0,69,85.8,38.2,142280,35.4,0.0003109999999999,7,16.8,-6.595,1,2.89,87.018,4,0.435
Father Figure - Remastered,0L0T4tMAaGqLgIVj1MOj9t,George Michael,1,1987,10.0,30.0,65,16.3,68.89999999999999,336667,33.300000000000004,0.0033599999999999,3,8.53,-13.288,1,2.62,101.988,4,0.284
Someone Like You,4beWEVoUbjSziAFPy8voaF,Van Morrison,1,1987,9.0,,64,38.2,47.4,249627,35.099999999999994,0.108,7,8.02,-8.296,1,2.86,140.804,4,0.235
I Won't Share You - 2011 Remaster,3kLE2Jsxeb3W2bhx82bPlb,The Smiths,1,1987,9.0,28.0,61,22.0,51.5,173560,37.8,0.0,7,4.04,-11.032,1,2.77,92.228,4,0.436
Right and a Wrong Way,6gTWAUYQMAQV3Cw2t5kWrx,Keith Sweat,1,1987,,,56,1.22,64.60000000000001,317133,40.9,0.0,0,17.9,-14.908,0,5.1,119.723,4,0.63
Cuando Calienta El Sol,3hVaK0zn3sVWWY8TvN1Te5,Luis Miguel,1,1987,7.0,15.0,71,7.380000000000001,68.60000000000001,236413,86.8,0.0,0,28.7,-3.889,1,5.04,125.768,4,0.557
Merry Christmas Baby,6FnzidveHerlTnbNCLtNa6,Bruce Springsteen & The E Street Band,2,1987,10.0,20.0,58,25.0,50.0,291893,93.8,0.00898,2,96.8,-9.635,1,5.06,93.854,4,0.326
Police Truck,6M4yg3BknyHmRnsvlkuHD5,Dead Kennedys,1,1987,12.0,21.0,57,6.2700000000000005,20.7,144973,96.7,0.00632,4,50.4,-5.381,1,9.82,202.423,4,0.598
