track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Mistletoe,7xapw9Oy21WpfEcib2ErSA,Justin Bieber,1,2011,1.0,1.0,90,49.8,65.7,182947,56.00000000000001,0.0,6,7.939999999999999,-9.049,0,4.67,161.993,4,0.854
Novacane,4osgfFTICMkcGbbigdsa53,Frank Ocean,1,2011,1.0,1.0,84,5.84,76.2,302347,50.8,0.126,3,16.0,-9.112,1,9.19,93.51,4,0.37
Les,0YsGMHid6sFq5PcToe3JZE,Childish Gambino,1,2011,11.0,15.0,86,0.649,54.1,317293,67.4,0.00976,1,23.5,-7.04,0,8.41,103.139,4,0.123
Holly Jolly Christmas,6tjituizSxwSmBB5vtgHZE,Michael Bublé,1,2011,10.0,14.0,81,86.5,64.7,119787,46.5,0.0,7,8.82,-8.308,1,4.279999999999999,151.251,4,0.699
Work Out,2wAJTrFhCnQyNSD3oUgTZO,J. Cole,1,2011,9.0,27.0,85,5.3100000000000005,83.1,235320,42.7,0.0,2,30.7,-6.903,1,10.6,93.004,4,0.216
Headlines,6LxSe8YmdPxy095Ux6znaQ,Drake,1,2011,11.0,15.0,81,36.5,63.6,235987,56.6,0.0353,6,9.17,-7.16,0,10.6,151.894,4,0.425
She,0SA0mMXWh23raZ6xzOCU2V,"Tyler, The Creator & Frank Ocean",2,2011,5.0,9.0,78,25.6,35.0,253387,62.1,0.00344,8,61.3,-6.495,0,23.3,83.375,4,0.459
Santa Baby,1vZKP9XURuqMp1SpXGnoyb,Eartha Kitt,1,2011,3.0,15.0,82,89.7,70.39999999999999,206507,10.3,0.0,5,19.2,-15.056,0,6.069999999999999,84.475,4,0.468
Ni**as In Paris,1auxYwYrFRqZP7t3s7w4um,JAY-Z & Kanye West,2,2011,8.0,8.0,85,12.7,78.9,219333,85.8,0.0,1,34.9,-5.542,1,31.1,140.022,4,0.775
It's Beginning to Look a Lot like Christmas,0lLdorYw7lVrJydTINhWdI,Michael Bublé,1,2011,10.0,14.0,77,90.8,33.900000000000006,206640,21.4,0.0007469999999999,4,34.1,-11.714,1,3.75,94.775,3,0.363
Heartbeat,0zo4aX57COch7Wh3NRImTM,Childish Gambino,1,2011,11.0,15.0,84,0.369,80.0,269840,54.50000000000001,0.0460999999999999,1,4.45,-7.002,0,12.7,119.954,4,0.294
Set Fire to the Rain,73CMRj62VK8nUS4ezD2wvi,Adele,1,2011,1.0,24.0,83,0.408,60.3,242974,67.0,0.000168,2,11.2,-3.882,0,2.49,107.993,4,0.446
We Found Love,6qn9YLKt13AGvpq9jfO8py,Rihanna & Calvin Harris,2,2011,11.0,18.0,86,2.5,73.4,215227,76.6,0.1379999999999999,1,10.8,-4.485,1,3.83,127.986,4,0.6
Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,Foster The People,1,2011,5.0,23.0,85,14.499999999999998,73.3,239600,71.0,11.5,5,9.56,-5.849,0,2.92,127.975,4,0.965
Tongue Tied,0GO8y8jQk1PkHzS31d699N,GROUPLOVE,1,2011,9.0,2.0,80,0.847,56.00000000000001,218013,93.6,0.0,3,16.1,-5.835,1,4.390000000000001,112.96,4,0.371
Somebody That I Used To Know,4wCmqSrbyCgxEXROQE6vtV,Gotye & Kimbra,2,2011,1.0,1.0,78,59.1,86.4,244973,49.5,0.0133,0,9.92,-7.036,1,3.7,129.062,4,0.72
Country Girl (Shake It For Me),0JbSghVDghtFEurrSO8JrC,Luke Bryan,1,2011,1.0,1.0,79,2.93,64.5,225560,90.4,0.0,2,8.34,-4.532,1,4.62,105.97,4,0.671
Rolling in the Deep,1c8gk2PeTE04A1pIDH9YMk,Adele,1,2011,1.0,24.0,83,13.8,73.0,228093,76.9,0.0,8,4.73,-5.114,1,2.98,104.948,4,0.507
Someone Like You,1zwMYTA5nlNjZxYrvBB2pV,Adele,1,2011,1.0,24.0,81,89.3,55.60000000000001,285240,31.9,0.0,9,9.96,-8.251,1,2.81,135.187,4,0.294
Springsteen,05ZACkzW8YbRq3eFgIfSNB,Eric Church,1,2011,1.0,1.0,77,10.0,69.19999999999999,263387,80.9,0.00977,2,18.5,-5.935,1,2.55,104.023,4,0.927
The Motto,4Kz4RdRCceaA9VgTqBhBfa,Drake & Lil Wayne,2,2011,11.0,15.0,77,0.0107,76.6,181573,44.2,0.00612,1,11.1,-8.558,1,35.6,201.8,4,0.39
Starships,1oHNvJVbFkexQc0BpQp7Y4,Nicki Minaj,1,2011,1.0,1.0,76,13.5,74.7,210627,71.6,0.0,11,25.1,-2.457,0,7.5,125.008,4,0.751
Marvins Room,047fCsbO4NdmwCBn8pcUXl,Drake,1,2011,11.0,15.0,78,64.60000000000001,49.2,347227,26.0,0.178,9,7.049999999999999,-17.341,0,9.21,111.519,5,0.312
Treehouse,7fyG2MquxykO3Ufiku1Dj2,Alex G & Emily Yacina,2,2011,1.0,17.0,80,70.6,61.2,158801,19.6,31.9,7,11.1,-19.489,0,3.5900000000000003,73.489,4,0.142
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",4QNpBfC0zvjKqPJcyqBy9W,Pitbull & Ne-Yo & AFROJACK & Nayer,4,2011,6.0,17.0,85,19.1,67.10000000000001,252307,93.9,0.0,8,29.8,-3.206,1,16.1,129.024,4,0.53
